logFC	logCPM	PValue	FDR
YGR142W	2.33244861905062	5.73775290537435	6.77629063029968e-39	3.70324282945877e-35
YLR076C	-4.53835887616318	5.64556947890239	8.63043782902063e-35	2.35826713677989e-31
YKR091W	2.26465106414511	4.12023302322917	1.00106882908706e-32	1.82361371698693e-29
YIL117C	1.7037978262409	5.55314149254656	2.08942320269503e-26	2.85467445068208e-23
YGR146C	1.7737172081355	5.80242402493218	1.57696075406032e-23	1.72361810418792e-20
YOR377W	1.76500442178177	5.50448178218023	1.33500777422104e-22	1.21596958101966e-19
YPL240C	2.28281224575142	8.39005020152393	4.32907748111849e-22	3.37977263347322e-19
YDR040C	2.02150487015673	4.02054286776192	9.71028946180118e-22	6.63334148859293e-19
YPL142C	2.12079175573086	5.11763309631294	1.10837134964289e-19	6.73027713977601e-17
YJR085C	-1.56925061068112	7.46268538621348	3.34857201121535e-18	1.82999460412919e-15
YJL188C	-1.93917153543393	8.26789584672566	4.88986113737133e-18	2.42937191961221e-15
YOL104C	1.8723711295011	4.9340711771648	6.43055252200171e-17	2.92858079439494e-14
YLR343W	1.51504686215612	5.31327758352122	1.26027799040109e-16	5.29801478272458e-14
YNR036C	-1.23848417537909	6.96557055865277	1.55976030567022e-16	6.08863576463411e-14
YGR213C	2.02040642708549	4.47366083388623	2.80605163477225e-16	1.02233814560202e-13
YOL086W-A	-1.74503531560222	6.47147205370377	3.45428298466512e-16	1.17985353194968e-13
YOR208W	1.58326938963298	5.39197689164703	9.96865668865033e-16	3.20462992961612e-13
YML123C	2.79987763356959	7.45354261038414	1.78264056347698e-15	5.41229482188984e-13
YIL159W	1.11385955828416	5.62917469872241	3.62387612709426e-15	1.0423412123458e-12
YAL037C-A	4.15355831864891	6.46176814823882	4.90110324384685e-15	1.33922646138115e-12
YIL124W	-1.22024086666393	6.4656540563147	5.42086858765603e-15	1.41071651578763e-12
YER111C	1.23317177493301	5.52007125218096	7.55486651990257e-15	1.87669752414852e-12
YER184C	1.27074447355755	5.01806468465846	3.16967965169108e-14	7.25580284675599e-12
YIL031W	1.44257584428521	5.53089713805345	3.18644589793493e-14	7.25580284675599e-12
YJL068C	-0.894901839051142	6.36049127306816	3.38068153227091e-14	7.39016982954421e-12
YLR228C	0.973726575685262	5.80157949603478	4.81297127263122e-14	1.01164953865114e-11
YLR395C	-1.60367819360638	6.57766837726046	5.84071273196554e-14	1.16245617501408e-11
YKL161C	1.26800034725007	4.44515812010974	5.95585963410691e-14	1.16245617501408e-11
YCL033C	-1.30467449889982	5.58447212664184	7.72206376345e-14	1.45520960231911e-11
YML129C	-1.35729526891841	4.94084060027545	1.03080392655219e-13	1.82296226369614e-11
YKL018C-A	-1.36114081803951	5.28587921762824	1.03406825571053e-13	1.82296226369614e-11
YBR268W	-1.2241657457798	5.48221738424413	1.66880319562849e-13	2.85000295753429e-11
YDL215C	1.33533096079832	7.73388643623853	1.8128287881042e-13	3.00215434151196e-11
YNL192W	1.37387149791184	7.92338571348464	1.9073324176007e-13	3.06575637123171e-11
YOR385W	1.838586905345	6.82420379307486	2.1568561575146e-13	3.33564499995712e-11
YDL214C	2.47676223704516	5.05189883146872	2.19731418112455e-13	3.33564499995712e-11
YDR322C-A	-1.32132553724195	7.14084681681921	3.0539689340098e-13	4.5107946552334e-11
YGL187C	-1.11626711404278	6.8780561560263	3.18096123365372e-13	4.57472451103094e-11
YBR251W	-0.916976664656626	5.52081385171202	6.15584318635761e-13	8.62607256754983e-11
