logFC	logCPM	PValue	FDR
YLR076C	-4.27519080525542	5.92303412293959	5.70666791309609e-109	3.10328601114165e-105
YGR146C	2.34965195820687	6.38912539649294	2.34831158139124e-49	6.38505918980279e-46
YLL024C	2.44872331468529	10.0215972751271	8.82943301737639e-49	1.60048189161643e-45
YOR208W	1.72648256760546	5.49605836548862	3.09423175576166e-47	4.20660807195798e-44
YML123C	3.65891962390035	8.42222594254303	1.14128080276547e-41	1.24125700108773e-38
YDR043C	1.45463090446751	5.00604707762973	3.38338810766456e-38	3.06647742157998e-35
YPL142C	1.82621107416424	5.3205637252821	8.06118393667295e-37	6.26238832108964e-34
YDL214C	2.43825218563729	4.12928172025548	1.15880174938784e-34	7.87695489146382e-32
YOR152C	1.65939208155931	4.21557710698127	7.71855222654855e-34	4.66372077866345e-31
YOR027W	1.45183373457041	7.83408402725504	3.96795466791493e-33	2.15777374841214e-30
YHL036W	1.30023362855358	4.83231145484512	1.77836775145165e-32	8.7916034839946e-30
YIL117C	1.39428147669359	6.33303606238295	2.03918051759386e-31	8.60793462893724e-29
YPL240C	2.57498002376051	7.46516060180979	2.05779974579228e-31	8.60793462893724e-29
YKR091W	2.16421050266632	4.01671656114975	1.45538868802503e-30	5.34076101335214e-28
YDR214W	1.13923030416449	6.94937639045739	1.47317791835752e-30	5.34076101335214e-28
YMR186W	1.54606532602811	10.2602973430294	1.90418098048786e-30	6.47183510743311e-28
YAL005C	1.8773857730554	6.94787649817675	1.58780771842521e-28	5.07911668988018e-26
YKL163W	2.22253779828461	4.77225565786802	1.74233945449769e-26	5.26380108531023e-24
YGR142W	1.87759297649949	5.80162303703202	5.21883754825614e-25	1.49339210069272e-22
YBR191W-A	2.27189379345373	5.81359596082535	5.49243141115382e-25	1.49339210069272e-22
YJR085C	-1.30365338688683	6.40208218550865	6.08998165312576e-22	1.57701524903323e-19
YDR281C	1.92085300578012	4.29657502961394	3.70013278281508e-21	9.14605548770381e-19
YDR258C	1.51354068299692	5.32871305415389	5.02499370713965e-21	1.18808329475763e-18
YMR196W	1.21662963228463	4.76310331686775	8.02580131420678e-21	1.81851281444402e-18
YBR230W-A	-1.76958599079279	3.87308785266815	3.50884201754272e-20	7.63243315655892e-18
YDR385W	1.65532433631479	8.92587215994011	1.75329079346514e-19	3.66707512879363e-17
YNR036C	-0.955853478465649	6.40846432256602	1.97687635499655e-19	3.9815754142486e-17
YNL274C	-1.80679595628197	3.79262838408687	8.005168357339e-19	1.5547180545432e-16
YJL134W	-0.86524825393897	6.37521912679032	1.14490843452128e-18	2.14690071273335e-16
YBR220C	-0.734671325548719	6.43716220508145	1.4892171075002e-18	2.69945421019536e-16
YKL096W-A	-1.62097244354913	8.91808783072291	1.67161971794449e-18	2.93234452457489e-16
YPL156C	1.46155505497859	6.25810978741797	2.48018944406741e-18	4.21477193651206e-16
YPL088W	1.24869431197652	5.49177085942789	2.87760394898329e-18	4.7419425074458e-16
YDR032C	-1.50307253079307	6.06119045591298	3.91395557396474e-18	6.26002659153537e-16
YJL188C	-1.75476556957155	8.34766773649718	4.8126557787459e-18	7.47749203566291e-16
YPL019C	1.99178986448976	6.88178349428698	5.66905501982859e-18	8.56342255495219e-16
