logFC	logCPM	PValue	FDR
YDR277C	3.12422213511144	5.73005842957776	1.79381550905958e-118	9.77988215539284e-115
YLR076C	-4.43527395340028	6.10605669723839	5.21734506701725e-72	1.4222482652689e-68
YKR075C	2.94959934111467	6.14621840246263	2.84351646910229e-45	5.16761726318189e-42
YKR098C	1.83884940370428	4.86755852960378	3.59135722237678e-35	4.89501989409955e-32
YHR092C	4.07986877029671	7.39108552939117	1.46100473659358e-34	1.59307956478164e-31
YNL144C	2.13869682231503	4.11758024593548	3.67738113357629e-30	3.34151365670965e-27
YDR524W-C	1.69607041820556	9.91799778797189	1.15974551793531e-27	9.03276080540469e-25
YIL162W	1.41150446117019	5.22591565235167	5.04980618267662e-26	3.44144291349412e-23
YBR191W-A	2.52771477640077	5.78701256387701	1.10353297822378e-25	6.68495755252894e-23
YER098W	1.4584403659599	4.6308988953342	6.08029167908829e-25	3.31497502343894e-22
YGL209W	1.20530002095389	8.36440411347992	6.10202083398485e-24	3.02438341698958e-21
YBR298C	1.21425927605444	4.86081341510612	1.16510822780891e-21	5.29347504834514e-19
YBR203W	1.82921524234113	3.24488275656122	2.19587033102778e-21	9.20914234212572e-19
YDR345C	1.51953372563694	11.3261661314701	5.01247431511936e-21	1.95200071185934e-18
YPL142C	2.11413439823002	5.35403426309401	7.3835848287543e-20	2.6836869657579e-17
YML091C	1.60239864024398	6.37972598431613	9.95673380168287e-20	3.39275704292344e-17
YNL303W	1.8154705550471	6.63425913460736	1.86651979273479e-19	5.98603877058241e-17
YAL037C-A	3.20004468266433	5.38561135544778	4.26910663590271e-19	1.29306496549675e-16
YDR216W	2.23638648881007	4.95309143085794	9.06141305007584e-19	2.60014862889545e-16
YDR009W	1.17447374869856	3.69523053004782	1.16798458271132e-16	3.18392597247105e-14
YMR103C	1.30806764532185	3.75774017267181	8.64726240043104e-15	2.24499402891191e-12
YFL054C	1.16361852028312	3.70470408359528	1.7305559324145e-14	4.28863224705631e-12
YDL194W	1.17573197636038	4.69014777750924	2.0311988214424e-14	4.81482433674084e-12
YDR155C	-1.62530890883432	7.60719464766806	2.34266024695531e-14	5.32174319433347e-12
YDR385W	1.54908720133716	8.69745754280337	8.83407480005868e-14	1.9265350323968e-11
YPR030W	1.77572386095541	3.26102693253014	1.09184018581781e-13	2.28950488195334e-11
YMR181C	1.30892599457317	6.21918768956555	3.07215161770779e-13	6.20347059990477e-11
YJL188C	-1.85048959040872	8.46255868923039	6.4272441899471e-13	1.25147626155684e-10
YLR273C	1.2081253142796	3.81653980171795	1.06213618188338e-12	1.99681602194076e-10
YBR092C	-1.28788694819617	7.87110854824586	2.13648932158472e-12	3.88271326042663e-10
YPL248C	0.778173611234024	5.38623725077459	4.76764221890093e-12	8.38489850885416e-10
YPL134C	1.11691053500572	5.09336490631866	5.15268540828798e-12	8.77888776437064e-10
YJR085C	-1.04173693359331	6.54594645903615	6.31109033792826e-12	1.04266862189045e-09
YCL026C-B	1.27543436011198	3.14635202143611	6.71111333745201e-12	1.07614676222907e-09
YCR013C	-3.03249831338324	6.2974934696793	8.2419292335095e-12	1.28385709088839e-09
YPL249C-A	1.105465604584	5.17405176876651	1.1486569208003e-11	1.73957709227868e-09
YKR058W	0.841426261733697	4.1400419727017	1.36970033686113e-11	2.01827195582888e-09
YJL138C	0.876085806762553	8.24535967462269	1.79425065063298e-11	2.57427751243448e-09
YDL048C	1.13392051807026	8.97794582902705	2.36263253420488e-11	3.23506585988489e-09
