logFC	logCPM	PValue	FDR
YGR142W	5.57380233674818	7.06781035141179	4.51528573006614e-105	2.47347352293023e-101
YER103W	4.87451430519984	7.80894002852655	3.25762550194174e-68	8.92263624981844e-65
YKL163W	4.46983252672724	4.4148009072659	1.07293477311301e-64	1.95917889570435e-61
YPR030W	4.50562207974868	4.24204866439019	1.41610017592752e-53	1.67290672525805e-50
YFR053C	4.72124494564449	5.83766998873319	1.52693202378427e-53	1.67290672525805e-50
YPL240C	4.84915859114603	9.16657472663486	6.43288240616242e-50	5.87322163682629e-47
YLL026W	4.12889306420938	8.53580699198074	3.75343303985435e-46	2.93732945604602e-43
YBR072W	3.45940843652139	5.56504279420398	1.37315447153803e-40	9.40267524385663e-38
YHR092C	4.55688922760068	7.1309996319847	3.528288538873e-39	2.14755162399403e-36
YJL116C	4.08732156518844	6.12880765046875	4.61458150254431e-38	2.52786774709377e-35
YML058W-A	4.30325585377801	3.76979932175797	1.31601684633377e-32	6.55376389474216e-30
YDL234C	2.53530070838986	6.484042911677	2.09473788565245e-28	9.00433266253187e-26
YGR146C	2.96708844160453	5.68927829562386	2.13684418789548e-28	9.00433266253187e-26
YER185W	3.57132438432109	3.2094205231462	1.82622280178998e-27	7.14574893443251e-25
YKR091W	3.18201589638521	3.76812979280183	4.60819762385249e-26	1.68291377223093e-23
YIL101C	2.83446712672813	4.06511449140546	6.45326001817866e-26	2.20943489872392e-23
YJL144W	3.82396720145426	3.92954948536594	4.2155272155243e-25	1.35839165215542e-22
YMR104C	2.59273933757062	5.27396817135814	5.28606553673096e-23	1.60872594501179e-20
YIL117C	2.68850239845409	5.34911491026699	1.01149654621669e-22	2.91630425272371e-20
YNL007C	2.35304803557868	8.02581968757714	1.65867071411098e-22	4.50444828313442e-20
YAL005C	3.58129925199865	9.05799364632126	1.72678740317311e-22	4.50444828313442e-20
YLR194C	2.56629090611115	7.98100853378893	1.86464999989643e-21	4.6429784997421e-19
YHR097C	2.07763484062598	5.44591913870096	2.38657977285931e-21	5.68421043292317e-19
YFR026C	2.86275094498863	4.39253223072032	4.85826193501582e-21	1.10889828666736e-18
YDR258C	3.05139295304602	6.73791444801793	1.06581351736253e-20	2.33541057924478e-18
YNR069C	2.9109641748773	3.77988858288671	1.6291159861131e-20	3.43242206612599e-18
YDR085C	2.54866908294419	4.67889682517685	4.69149646254613e-20	9.51852504512138e-18
YHL021C	2.68443835517006	4.29942953976608	7.04695666371911e-20	1.3786867358519e-17
YKR009C	2.52199381827046	3.83928570974987	1.43494007418526e-19	2.71055231944373e-17
YIL162W	2.61663500039644	5.84079118105482	2.01486566404385e-19	3.67914470254406e-17
YLR343W	2.41750404495314	5.11525973100789	2.6496104207446e-19	4.68211802736739e-17
YGR070W	2.35973604783598	4.58891123190101	3.30880682663461e-19	5.66426368634512e-17
YDR171W	4.29452776230751	6.47296130023287	3.90601975990639e-19	6.4839928014446e-17
YML042W	2.6213968593121	3.53863698913414	4.13048755514984e-19	6.65494436091495e-17
YLR121C	2.89070873566111	7.19549670890883	5.15317839621232e-19	8.0654603584146e-17
YOR027W	2.86366606985011	8.45999595900266	1.87679257988001e-18	2.85585270905074e-16
YGR213C	2.76406509582312	4.08380872696966	4.23740502107071e-18	6.27364992038523e-16
YGR161C	2.11878384946424	6.64921378353918	4.56301143427095e-18	6.57794122024639e-16
YMR196W	2.18084829629578	5.51200206191498	7.88904929382016e-18	1.10810800080889e-15
YHR209W	2.50501038788525	4.19794471806652	1.06947301092855e-17	1.46464328846665e-15
YDR216W	4.37470376504952	5.70201641742332	2.39090550726426e-17	3.19448301677892e-15
YBR169C	3.26512216912512	5.64527923318135	3.9118610900149e-17	5.10218453597657e-15
YKL161C	2.3900146653529	4.39611884643934	5.58875942008157e-17	7.11981955888531e-15
YLR216C	2.20955365246698	8.07982845992726	6.47733126552539e-17	8.06427742557911e-15
YHR096C	2.57800131290308	4.15223351024162	1.71499725357056e-16	2.08772332334656e-14
YIL099W	2.82328815540638	2.90202315556665	2.20935071595499e-16	2.63104852652205e-14
YPR160W	2.88467882844564	4.39484338245846	2.85609083301916e-16	3.32886501771893e-14
YER158C	2.44325409717966	4.68531725068645	4.99993784193723e-16	5.61556465421905e-14
YER184C	2.15765107815747	4.873750302974	5.02304980023245e-16	5.61556465421905e-14
YPL014W	2.57294789920007	4.87084365416273	7.29246254806297e-16	7.98962196765779e-14
YOR208W	2.66920613694278	5.26946093853673	1.06090392600652e-15	1.13953562875759e-13
YIR039C	2.83236980672391	3.43338309687289	1.15497039628252e-15	1.21671689054532e-13
YFL054C	2.39536847980701	4.5155421063958	1.25829987557873e-15	1.3005597581925e-13
YKL201C	1.81001553557559	5.63363843013032	1.32864401257474e-15	1.34783553720082e-13
YKR098C	1.78739678935447	4.97713218278859	1.45432213317288e-15	1.44850484464019e-13
YGL006W	2.61032797577429	6.96616733079697	1.51210122484989e-15	1.46373223575315e-13
YPL054W	2.79391953968536	2.97640193589935	1.52305106677491e-15	1.46373223575315e-13
