logFC	logCPM	PValue	FDR
YKL178C	4.70379628430575	6.17226528373152	4.62962902159344e-102	2.5268515199857e-98
YLR040C	3.97422457069992	5.63273828941691	1.57949771140856e-73	4.31044925443395e-70
YFL026W	-5.93883327733873	8.81995091565636	1.32827668477906e-71	2.41657804850804e-68
YGL089C	5.21112150597555	6.24821973884767	8.5885563998353e-61	1.17190852075753e-57
YIL015W	-4.07823007581645	7.1317263739612	1.76534894244686e-50	1.92705490557499e-47
YJR004C	4.98267765198476	7.49774696535377	2.72981789529432e-50	2.4832243454194e-47
YKL209C	-3.67502626695901	7.47105604295036	2.43900068350298e-36	1.90172367579418e-33
YHR092C	3.10493684790096	6.62732559148755	3.10743286300118e-27	2.12004607078256e-24
YEL033W	-2.20433848788595	6.85608712720885	2.24942452256787e-20	1.36415100490838e-17
YDL184C	-3.46335344588794	7.32947101410223	3.66167979064956e-16	1.99854482973653e-13
YCR013C	-5.34998034875186	7.69650372599823	4.48405449646021e-16	2.22490631287998e-13
YBR230W-A	-2.40912142865805	5.35058489494752	8.14086716673257e-16	3.70273774966886e-13
YHR094C	-2.72211831777017	10.0225994410281	8.57553828286786e-14	3.60040676522252e-11
YJL188C	-2.73608359507515	8.49201938227931	1.37136633057307e-13	5.34636959447702e-11
YNR044W	2.61514573425563	5.80676120895021	1.51589409208743e-13	5.51583330307547e-11
YGR181W	-1.29475333439487	5.05792186590785	1.27725324222836e-10	4.35703012255149e-08
YJL138C	1.17857003098457	7.93354694807509	4.47203603000828e-10	1.4357866265756e-07
YLR099W-A	-1.3711063092589	5.55538531160521	4.87989280367262e-10	1.47969194013584e-07
YDR157W	-2.16517121090845	3.41434690112565	1.01704868771768e-09	2.9216061776648e-07
YLR042C	1.6254333643527	3.90677041113254	1.16232302776338e-09	3.17197954276628e-07
YGR243W	-2.08415351943352	3.54455397051514	3.88824589865131e-09	1.01057362451614e-06
YPR044C	-3.85882780663892	5.47500152952524	4.36661439409915e-09	1.08331733468151e-06
YDR461C-A	-2.2894998349812	4.44376096546943	1.43578106661388e-08	3.4071708963385e-06
YJL133C-A	-1.48422070648568	8.04113152797434	1.88651272983732e-08	4.29024436643837e-06
YOR337W	1.19779001045217	6.57246335745617	2.42993487078398e-08	5.30503380989558e-06
