logFC	logCPM	PValue	FDR
YHR092C	7.04039071100646	10.0833219161048	3.15063571127001e-109	1.72087722549568e-105
YFR053C	6.06061734045405	7.70632245307131	3.4592458589747e-108	9.44720044085992e-105
YIL162W	4.98612812480489	8.06697908262451	7.88892960274547e-97	1.43631111633986e-93
YBR297W	3.30153387293464	5.61664775536899	1.92609372014667e-43	2.63008097486028e-40
YPR030W	3.31457723637187	3.94992531537904	1.26056012442666e-34	1.37703587992369e-31
YGR243W	2.36680248847741	4.8086965582183	1.19961100885533e-26	1.09204588839463e-23
YDR277C	3.39268490619196	6.62136739624832	1.93873759206777e-24	1.51276924683916e-21
YEL033W	-2.62068148866774	6.83122101658931	1.89235655084457e-21	1.29200643508913e-18
YKL217W	1.88728378003449	5.25563293812213	2.18860736125534e-21	1.3282414896863e-18
YMR081C	2.8255193016005	5.03740303820141	2.52144280807415e-21	1.3772120617701e-18
YNL144C	2.15067265505012	4.89572758618487	2.11878052146129e-17	1.05207083711105e-14
YCR013C	-5.6928925704965	7.69122473777343	2.82574798855501e-17	1.28618629279062e-14
YOL136C	1.43674833145494	7.02809766552501	2.80946232745305e-16	1.18040640250374e-13
YBR298C	2.00540744632544	5.15153084093382	8.58000903122099e-16	3.34742923775207e-13
YKR098C	1.40174959168726	5.03417954831923	3.04324584884312e-15	1.10814725509207e-12
YBR230W-A	-1.75705062817451	5.39212796850864	1.3147744105074e-14	4.48831114386963e-12
YLR099W-A	-1.61988410983257	5.52835193935187	1.93078284810454e-14	6.20349171549824e-12
YJL138C	1.29556104781667	7.97842221085338	3.28243329299697e-12	9.96036147019413e-10
YPL134C	1.21406180228026	5.55076901407049	4.18748690106486e-12	1.20379228703243e-09
YFL054C	1.63307519538263	4.45013720867488	1.87385016343163e-11	5.11748479633180e-09
YDR009W	1.58538224099447	3.85233896127926	2.27269304234436e-11	5.91116637965946e-09
YJL188C	-2.42257914445145	8.5037888565002	4.75166812157684e-11	1.17970960363876e-08
YBR126W-B	-2.29937980246109	3.26858185179202	7.32346434970518e-11	1.68730098493536e-08
YDL184C	-2.83904574031848	7.34617505159313	7.4139918781488e-11	1.68730098493536e-08
YDL079C	1.54242723261734	5.44919818264375	1.12816540805065e-10	2.46481578350905e-08
YDR216W	2.77522497396964	5.115497193569	1.73039646006565e-10	3.62740470108755e-08
YMR011W	3.75662630667481	9.60094051322307	1.79311473689791e-10	3.62740470108755e-08
YDR155C	-1.4949563851487	9.8650127168196	2.26746187597162e-10	4.42317027377036e-08
YPR044C	-4.18466327991897	5.46574027363576	6.39917659647554e-10	1.20525181275688e-07
YPR160W	2.19915313327164	4.39173830193742	7.47558389793128e-10	1.36105464168335e-07
YBR264C	-1.19887759025101	5.68723803344619	1.68696986134074e-09	2.97233205891714e-07
YBL095W	-1.68988620366444	3.93384491163111	1.75698519039448e-09	2.99895409685458e-07
YGR289C	1.63804797517862	3.75005495283647	2.17949165540018e-09	3.53753484583449e-07
YML091C	1.59487691673922	6.31277819311552	2.20205391355498e-09	3.53753484583449e-07
YHR094C	-3.34850137237556	9.9988283275391	3.12477361542914e-09	4.87643242499256e-07
YFL010W-A	-1.30096925799489	5.77886899774098	4.56425879463323e-09	6.92499487119074e-07
YKL109W	1.50683784357408	6.59182139725699	8.57663712952021e-09	1.26609708111998e-06
YDR516C	1.25325651450859	5.96741166609046	1.6184582749258e-08	2.32632081516966e-06
YEL017C-A	-1.79532145469321	7.7631931788515	2.23984928513405e-08	3.13693763984671e-06
YNL179C	-1.92694141567927	2.84546776258644	2.81099684287463e-08	3.75797505300464e-06
YMR206W	1.86650865609222	2.86444517797314	2.82088936604156e-08	3.75797505300464e-06
YBR016W	-1.25976373681256	6.01496326344987	3.0058720471605e-08	3.90906502895016e-06
YBR269C	-1.12240655900907	5.70775210440457	3.25341135941812e-08	4.13258903375389e-06
YJL133C-A	-1.39550860944898	8.04653019971467	4.91118360295348e-08	6.09656473621179e-06
