logFC	logCPM	PValue	FDR
YBR296C	5.08553513521885	5.99292802112221	5.18755281993114e-30	2.65563902872227e-26
YGR142W	2.57196472304714	6.02720878446093	9.5629781372786e-30	2.65563902872227e-26
YHR215W	3.26642107506414	3.63820547897309	2.13225899446297e-25	3.94752215174911e-22
YLR076C	-4.45393603001749	5.5504075106538	9.00964724107504e-25	1.25098951942327e-21
YGL256W	2.27276381215446	9.59650485522102	1.59603050705551e-20	1.77287068723726e-17
YOR385W	2.06763629874482	6.88753865172695	1.34939468313528e-19	1.24908967835556e-16
YGR213C	2.99330592263697	5.67078546418367	1.8367492606804e-19	1.45732934197413e-16
YCR013C	-3.7775446646076	7.69961968821257	1.92657867542157e-15	1.33752724541143e-12
YGR212W	1.88819671679247	5.13327210187691	6.18705038037701e-15	3.81809753473488e-12
YOR176W	2.20434583759425	6.61092956308113	1.36535576305618e-14	7.58318590801405e-12
YFL014W	-6.5097378719008	7.45294925031428	1.9501888963196e-14	9.84668102741733e-12
YBR045C	1.95726051151418	5.14977533794115	7.91794844324574e-14	3.66469047114891e-11
YGR249W	2.26338683410448	3.13534578265651	2.18147435591163e-13	9.31992967133321e-11
YNL303W	1.86797007869841	5.42001684915106	8.6355100356316e-13	3.42583019556414e-10
YPL163C	2.14827753877907	7.16438720888638	1.07855863136711e-12	3.9935430924086e-10
YOR387C	3.02455667829658	7.92144128148648	1.25392999363531e-12	4.35270449040658e-10
YGL258W	2.45800643504502	8.31281564136479	2.0754598534974e-12	6.78064942724974e-10
YNL111C	1.49162579414554	5.92153317770723	2.32867464025984e-12	7.18525497333509e-10
YCR098C	2.12322362003248	3.00053050375234	1.56695644550781e-11	4.58046110439494e-09
YKR091W	1.52193776059129	5.23190357144638	2.17623516666713e-11	6.04340505783463e-09
YGR040W	1.48987687937189	6.0439525149257	3.60682557559723e-11	9.53919487946049e-09
YPL135W	-2.39687314589043	8.3941304833605	3.88896399739354e-11	9.63376567782611e-09
YDL120W	1.20052264191919	6.04396704716213	3.98949604951387e-11	9.63376567782611e-09
YBR230W-A	-1.62066900193478	5.32649842152816	4.61375824586704e-11	1.0677005540644e-08
YJL188C	-2.03813221607837	7.85530596157119	5.35514523445765e-11	1.17636948626468e-08
YPL019C	1.86016733746755	7.58547540738009	5.50695114203849e-11	1.17636948626468e-08
YJL144W	1.74189372872922	4.37772502466548	8.60459620104908e-11	1.76999730743062e-08
YDL234C	1.23420280723041	7.10014603995619	9.10015948280694e-11	1.80508163455392e-08
YLR023C	-1.49449354294512	7.6197619834527	2.36916961542271e-10	4.5373682910544e-08
YJR161C	1.49087125911142	3.10867780347139	4.37877241607099e-10	8.10656733295275e-08
YFR026C	2.80106853162368	5.31778843889011	5.02503344765576e-10	9.00291476396132e-08
YGR239C	-1.55268773879994	7.35857054105252	5.41993053189796e-10	9.21752550700956e-08
YBR047W	-3.72831302779248	7.00830094523726	5.4767436393827e-10	9.21752550700956e-08
YBL043W	-2.72397986543254	6.12295134211651	6.53036435290945e-10	1.06675422400174e-07
YLR257W	1.44448042981279	7.85349654556655	9.24544635697489e-10	1.46712025904682e-07
YPL240C	1.8725531294726	8.29286654092872	1.21116879477653e-09	1.86856430171913e-07
YHR209W	1.2260991061289	4.63431019374832	1.27260713452314e-09	1.91028649328149e-07
YMR194C-B	-1.90650861541257	5.03889720453491	1.3563025793638e-09	1.98234329625962e-07
YLR194C	1.55370451918173	8.68476354369961	1.8479540079259e-09	2.63167604103089e-07
YHL026C	-1.30709727133969	5.25254892099667	2.57820327726383e-09	3.57983525048083e-07
YPL142C	2.05447956404946	3.9788654212638	4.79952463909057e-09	6.50159996231928e-07
YBR067C	-1.60532734883492	8.6019986796274	1.65771860159626e-08	2.19213550315849e-06
YML020W	1.02168230057008	5.09649497110426	1.89716854492974e-08	2.45043583686972e-06
YOR316C	-2.48138326384452	8.10926181739175	2.0220789082808e-08	2.55241505831627e-06
YDR171W	1.26479286096635	6.20191142951866	2.20940463415317e-08	2.67989562534376e-06
YOR225W	-3.00023277538575	6.06809248184073	2.21957505880109e-08	2.67989562534376e-06
YNL044W	1.55424016491791	6.88068179269003	2.33538757195816e-08	2.75973246269269e-06
YKL104C	2.01211290657087	8.36278139382172	3.35124684026918e-08	3.87767186476147e-06
YJL079C	-3.33298942413013	8.16289216559745	3.49993253217966e-08	3.96706638443384e-06
YAL062W	-1.54890544108927	6.07196738856062	3.80391666884236e-08	4.2253906357501e-06
YIL072W	1.77574658344564	3.53598080653238	3.96336358748118e-08	4.31618065977852e-06
YBR072W	-4.43266323977576	7.27127129863906	4.09521349284198e-08	4.37400302677776e-06
YJR048W	1.99025896096948	4.73022362696759	4.48953735763066e-08	4.70469631778881e-06
YBR093C	1.42854355555745	5.02046118862765	4.95886178361469e-08	5.10028117522148e-06
YBR269C	-1.81646094694743	6.45231614605273	5.05906198164309e-08	5.10873277200831e-06
YIL111W	-2.63625336440714	6.81087373294348	5.33683300863488e-08	5.29299473749252e-06
YDR385W	1.32546983350079	7.57571684762625	6.27050306782956e-08	6.10989018223252e-06
YER145C	-2.71714204953335	9.12035421668428	8.11941875146377e-08	7.77504340441893e-06
YBR105C	-1.97106885484478	7.55027852808516	9.0477896557541e-08	8.51719046577259e-06
YJL138C	1.2730333044793	7.79779570334009	9.92406989115336e-08	9.18638069591096e-06
YLR061W	-1.82081327082148	6.0035625482965	1.10871320345401e-07	1.00947428393174e-05
YHR097C	1.03011012479715	5.72795494455661	1.45624600743356e-07	1.30451456859452e-05
YOL016C	1.41375472941981	8.8571998360643	1.53159678777608e-07	1.35023627925529e-05
YOL014W	1.93405848481285	4.75818570699899	1.62431080274041e-07	1.40959721850317e-05
YLR297W	-1.56779291986229	5.76227375826501	2.96471405498587e-07	2.53323413252177e-05
YAL037C-A	2.88166665459963	5.86374803293784	3.03043135887898e-07	2.55015390412332e-05
YNL065W	-1.27101096703444	6.75412431906115	3.08866173146157e-07	2.56036227709516e-05
YDR209C	1.73010466917891	6.35716171325535	3.21786712030903e-07	2.6282402920877e-05
YBR191W-A	2.34817177235927	4.50696734652016	3.99580251414629e-07	3.21633147298094e-05
YER156C	1.3231674092563	6.95318750819775	5.73345591392463e-07	4.54256703261893e-05
YKL159C	1.22667355342892	5.11129893596317	5.82146114007548e-07	4.54256703261893e-05
YOR226C	-2.88345129198215	8.13936526161586	5.89949912112925e-07	4.54256703261893e-05
YDR400W	1.53352348712503	6.19230984615129	5.97060485021933e-07	4.54256703261893e-05
YPR043W	-1.36907213024745	4.55950020590625	6.2640240653996e-07	4.63463544343161e-05
YPL223C	-1.70116226817213	3.09033144945417	6.28874053514559e-07	4.63463544343161e-05
YJL210W	-1.99315896485269	5.60012529521067	6.34195703458412e-07	4.63463544343161e-05
YGR149W	1.10693555907617	5.69359739540628	7.40379746379354e-07	5.3403494953129e-05
YMR056C	-2.46413856470579	5.68791968665179	7.69286572166167e-07	5.47771489975755e-05
YDR453C	-1.21433235491581	4.6683108357216	8.16760111680009e-07	5.74213374717819e-05
YLR090W	-1.24727410434201	6.76357612073551	8.72380534527378e-07	6.05650186095632e-05
YDL241W	1.55364677942247	3.13793789653118	9.38224067701709e-07	6.43320552100654e-05
YDL215C	1.2556515162933	7.98962044801643	1.09320926780129e-06	7.4044930163029e-05
YGL103W	-1.51825067343527	7.60287048470604	1.28367250844301e-06	8.5897796528825e-05
YGR065C	-1.53206555508148	10.390831302826	1.30797314304697e-06	8.6481938529558e-05
YBR203W	1.3087592030327	4.8947448233033	1.40130844657171e-06	9.15631424971677e-05
YER175C	-4.11198371045552	9.70362957350146	1.44133949748225e-06	9.30837159187954e-05
YMR245W	-1.45096481112834	3.25521791017914	1.65997820942618e-06	0.000105971482473023
YHL047C	-5.11213103616514	10.221817821765	1.73244448005897e-06	0.000109340870934631
YKL148C	1.25306277091654	4.59939978861094	1.97272734115486e-06	0.000123107052278361
YOL015W	1.20602625381289	3.68780831487577	2.09597645012888e-06	0.000129345035600175
YHR199C	-1.16634914628559	6.74171088433192	2.12777267232278e-06	0.000129864279363524
YPR182W	-1.06142508804537	5.33303359529015	2.28014905173927e-06	0.000137651606884347
YPL256C	1.31029703242202	6.41916602607522	2.32402313208559e-06	0.000138791661027993
