logFC	logCPM	PValue	FDR
YDR277C	5.10121477507251	7.45645758789874	3.81225177779249e-315	2.05899718518572e-311
YML123C	4.66263854867497	9.00179999834481	5.76822434255572e-273	1.55770898370717e-269
YFL026W	-6.67968218354007	9.1930788938323	9.71754741332858e-178	1.74948245264626e-174
YIL015W	-4.72510023727458	6.82730111232705	8.01085012729228e-177	1.08166503843764e-173
YIL162W	4.46219424035691	7.55854490022291	1.17783843471119e-171	1.27230107717503e-168
YHR092C	7.81101384835159	10.9331743435962	1.79107752335236e-155	1.61226828393768e-152
YPL019C	3.36968046494518	7.71749588621168	4.55040978353386e-149	3.51096617726663e-146
YJL160C	3.92244695179631	4.66921824529207	4.35440641830394e-138	2.93976863315745e-135
YKL178C	4.30061738714555	6.09059862179185	4.27232283726347e-133	2.56386840489555e-130
YKR075C	4.83446765738663	7.76394446747822	3.02354587012061e-112	1.63301712445214e-109
YLR040C	3.41956068984896	6.15641622817561	1.46272666490457e-108	7.18198792468145e-106
YFL054C	2.90883353895679	4.86085339502618	7.83068705968232e-108	3.52446173411202e-105
YLR076C	-5.0302574335021	6.05271633279212	4.51929979574619e-105	1.87759524590963e-102
YKR058W	2.36825441037864	5.05307941561606	7.51135771404156e-101	2.89777450096703e-98
YKR098C	2.71467362650569	5.47757654320609	6.33867639261155e-99	2.28234607976633e-96
YOL126C	-4.54861223457787	7.95648067307186	6.98650818509567e-88	2.35838316923136e-85
YGL224C	2.64540946759377	7.39606369338175	2.25140720366715e-84	7.15285312176841e-82
YGR097W	3.5812057673912	7.82320741919732	1.57401123994727e-83	4.72290817053066e-81
YKL209C	-3.8684361037177	7.81455951496625	1.57083375536996e-81	4.46530163829114e-79
YBR203W	3.07331872033353	4.15610041613411	5.93059604637801e-76	1.60155746232438e-73
YMR097C	2.70050230523734	7.54922298200644	4.29124204997359e-74	1.1036665862813e-71
YKL216W	-3.2826791695793	10.1631363136753	7.40812836375611e-74	1.81869551330213e-71
YGR288W	1.85106614773397	4.5781766576463	6.83808360893397e-63	1.60576041616749e-60
YMR094W	1.83864520637009	6.18634739054591	2.65166809201853e-60	5.9673580687467e-58
YLR152C	2.5549282769531	7.1948483429581	5.43468456022583e-60	1.17410925239119e-57
YMR081C	2.20033912779748	4.70836234271034	1.8945657834166e-57	3.93559607547425e-55
YNL144C	2.75408957630421	4.56930984169109	1.96653077830749e-55	3.93378990134769e-53
YDR481C	1.77081990963795	7.57297708912386	1.64560939152474e-54	3.17426297272327e-52
YBR298C	1.98619407102471	5.31730386201189	4.69243128159685e-54	8.73924874203607e-52
YJL012C	2.15838220992358	7.64454826175538	1.48701847496889e-53	2.677128927769e-51
YPR030W	3.51989980453026	4.56643244895588	3.63383191922106e-53	6.33107296635901e-51
YBR297W	3.81432971757335	5.84751940863718	3.84610252360112e-53	6.49149991561551e-51
YIR029W	-1.81698161854747	4.39371048196391	1.44455668351521e-49	2.3642577720199e-47
YPL092W	1.78234480928288	8.58469470726767	3.92103113192874e-49	6.22867327751386e-47
YOL091W	1.9893691510123	4.44704641171091	2.57292415303818e-48	3.97038952873121e-46
YPL061W	-3.20888611506271	7.37425572576883	5.75203153160861e-48	8.62964508394948e-46
YDL054C	1.50385937419373	6.79291299772296	2.69638768731311e-47	3.93599727004813e-45
YBR092C	-2.38835084278118	7.70140134411871	1.51521797813354e-46	2.15360323681559e-44
YMR096W	2.15819260168516	10.7804220963977	8.52786419840025e-45	1.18099985988615e-42
YJL196C	-1.76383419433065	7.1430579192152	1.91278926195758e-43	2.58274370095822e-41
YMR321C	2.78430655076849	3.62894528390553	2.13488093653091e-43	2.81231510687888e-41
YOL143C	-2.60914549593336	8.81601830413593	2.89409889712549e-42	3.72167336747018e-40
YHR047C	2.19221497200768	7.23895907079104	3.33013798282658e-42	4.18280819656892e-40
YBR191W-A	2.90778536978617	6.0668824312348	1.12090102785009e-41	1.37590601168598e-39
YMR011W	4.71662502942047	10.9048172847442	1.02077066952805e-40	1.22515164136022e-38
YJR130C	1.95821938152097	7.40052989605645	1.26409421417775e-40	1.4842114892987e-38
YDR341C	1.48623911878119	9.84275804451921	1.57376754842474e-40	1.8084933040515e-38
YJL089W	1.9816221866144	3.9982418380047	6.49335694766997e-40	7.30637934882614e-38
YPL017C	1.47410864241726	4.73072455839625	1.89898329050208e-38	2.09314464326566e-36
YFR053C	4.44750109830978	7.17128445412708	4.61847798513877e-37	4.9888799195469e-35
YMR095C	1.839823887703	7.4960597406534	7.91751676424786e-37	8.38480549876523e-35
YER095W	-2.3262302028915	5.24070829600491	9.40499908320014e-37	9.76853847083922e-35
