logFC	logCPM	PValue	FDR
YLR076C	-4.2636042619252	5.29871305629332	3.39801759144888e-34	1.88318134918097e-30
YCR013C	-4.11192449922422	7.45048331613851	1.11356740513886e-24	3.08569527963977e-21
YDR461C-A	-1.57560471646044	4.63796829261851	3.72112276490829e-11	6.87415412104058e-08
YFL010W-A	-1.46507333501517	5.96332664028658	6.39309146984171e-11	8.85762823146569e-08
YDR385W	1.42818488658726	7.87384000222812	1.13729375048803e-10	1.11440019856894e-07
YLR437C	-1.31835391590003	4.96691983483203	1.28107869928413e-10	1.11440019856894e-07
YGR142W	1.40975310045694	5.65574219607553	1.40757874232814e-10	1.11440019856894e-07
YPL142C	1.80144487188747	4.1400975402058	3.73050743340786e-10	2.58430902449329e-07
YJR095W	1.37487446891211	3.64910930218274	6.96670587476252e-10	4.28994266199265e-07
YDR157W	-2.06282595943633	3.17514750170368	1.06064338744522e-09	5.8780856532214e-07
YIL002W-A	-1.05810875409015	5.99118479057374	1.66627279107299e-09	8.39498528011499e-07
YBR203W	1.30672726115	5.11856279804955	3.16585378652678e-09	1.46209680707762e-06
YCL005W-A	-1.51169025756068	5.79354442928577	3.77769066172035e-09	1.61045858825032e-06
YEL038W	-1.34907251419961	6.16255346430952	7.63965828456881e-09	3.02421330093431e-06
YLR390W	-1.11400701181576	4.49566259720736	1.26467785002597e-08	4.67256309656262e-06
YJL134W	-0.95900860091395	6.33957962632131	2.0602251143148e-08	7.13610473970788e-06
YPR062W	-1.08853092344577	7.85682588314637	9.96419233099858e-08	3.24832669990554e-05
YBR016W	-1.07036245445907	6.21190161020226	1.53697917962206e-07	4.53235773718686e-05
YFR035C	-1.20406670728273	4.78725703825801	1.55385775904999e-07	4.53235773718686e-05
YJR112W-A	-1.24228917091938	5.50775520316601	1.79891323498471e-07	4.98478857414263e-05
YGL198W	-1.15968027404719	5.08227436311902	2.23198580187098e-07	5.8903168161757e-05
YGL036W	0.929717207215641	5.69495505017942	2.41853335936728e-07	6.09250539891521e-05
YJL188C	-1.46320942055604	7.76185270283163	2.97933336588752e-07	7.17889804945594e-05
YJL108C	0.988621956559334	4.55796084808791	3.2186734465126e-07	7.43245343357201e-05
YLR137W	-1.0635011624873	5.18127611693302	3.49409036010983e-07	7.73293626009601e-05
YGL126W	-1.43864676973149	7.33574592457707	3.62786616316305e-07	7.73293626009601e-05
YJL121C	-0.912963666804863	7.04977345109422	3.78527919690554e-07	7.76963604046316e-05
YMR194C-B	-1.14700141295482	4.98493014082468	4.36486787035569e-07	8.63932062053973e-05
YMR222C	-1.01286547883393	5.35497300646182	4.74078813459034e-07	9.05980960065506e-05
YDL144C	-0.788950588436923	6.50152034911844	5.72697182484032e-07	9.87539912892983e-05
YKL084W	-0.909907560798979	5.81754499006578	5.74986937982216e-07	9.87539912892983e-05
YMR071C	-0.943754001482621	7.07237050059162	5.82928515225432e-07	9.87539912892983e-05
YDR342C	3.57727351439437	4.35331410255643	5.88033510022887e-07	9.87539912892983e-05
YHR211W	1.13049090631474	4.42297750766991	6.203557835372e-07	0.000101117992716564
YOR208W	1.11079275986112	6.36073709491236	6.42165254276821e-07	0.000101682281120061
YER146W	-1.75403516255045	4.51535274033091	6.66595880507937e-07	0.00010261873249375
YER134C	-1.29619890461776	4.05117050642029	7.86166969130993e-07	0.000117755063322269
YCR047C	-1.04463807665222	6.66974389081173	8.46514330006983e-07	0.00012345743202365
YOL158C	-2.06635276541122	9.05760281083105	8.92276654668169e-07	0.000126794800517205
YER072W	-1.06121726138985	7.5215077624762	1.00500865155771e-06	0.000135190818657654
