logFC	logCPM	PValue	FDR
YIL162W	4.74473898808157	7.22343160414799	6.4323007709143e-196	3.50946330061084e-192
YDR277C	4.66834248818668	6.46771293753365	2.01128079803006e-168	5.48677401702599e-165
YHR092C	7.86694780716117	10.3069442211295	2.94484639006562e-125	5.35569396806601e-122
YKR075C	4.47682121614893	6.86242698791316	3.63526860593335e-65	4.95850637849309e-62
YBR298C	2.25135681084269	5.17441861429307	2.2778939291149e-48	2.48563785545018e-45
YPR030W	3.68944206309955	4.20501885713471	4.44279271098427e-46	4.03997950518837e-43
YNL144C	3.39065214646552	4.59741571104107	1.83672287445404e-43	1.43159428614589e-40
YKR098C	2.32335569905382	4.85566956710123	1.32918675316592e-41	9.0650536565916e-39
YMR081C	2.43605726902376	4.52301399433202	2.70295634717418e-40	1.63859220335359e-37
YBR297W	3.80594005939054	5.3263341061518	1.19032193671259e-38	6.4943964867039e-36
YFL054C	2.51308828103936	4.20177605700817	1.16609573691603e-37	5.7838348551035e-35
YBR203W	2.71541752774474	3.48687810995329	1.09148601132585e-34	4.96262306482818e-32
YFR053C	5.24513476487782	7.29024528188432	1.25013457343317e-34	5.24671864050107e-32
YER098W	1.95319162643938	4.65365988880756	9.02038712849093e-30	3.51537372664618e-27
YBR083W	1.58286417160752	5.57692034605217	4.32811957264386e-27	1.57428135922299e-24
YEL033W	-2.51461145852244	6.86987450936012	1.00115232711334e-25	3.41392943545648e-23
YKR058W	1.48416057215998	4.27703661800861	6.91509812759516e-23	2.21933972847995e-20
YHR043C	1.87276162633902	5.80768919075926	1.64489646701725e-22	4.9858639578034e-20
YMR011W	4.01096850548805	9.72286437504037	9.67192030921836e-22	2.77736827405765e-19
YDR216W	3.05033240549188	5.11620631974833	2.83461977366803e-21	7.73284274256638e-19
YKL093W	1.42181310253716	4.26569728682742	3.26481335140257e-20	8.48229602154876e-18
YML091C	1.89699422895004	6.27857894977889	2.83694512670543e-18	7.03562391422946e-16
YOL136C	1.27062486932452	7.67268699116356	3.11614705405753e-18	7.39204275084257e-16
