logFC	logCPM	PValue	FDR
YKR075C	4.56785682213044	6.17864592962811	3.93636653253357e-96	2.13232975067344e-92
YDR277C	3.74728959750417	5.52277390561501	1.85414283182085e-69	5.02194585998677e-66
YOL126C	-4.55862895969121	8.4806548337322	3.86887538653427e-61	6.98589932295204e-58
YBR298C	2.00405500148054	4.85193729495688	9.11709450225231e-27	1.23468252296752e-23
YCR013C	-5.23087201424083	6.26983841759216	2.2258358796589e-26	2.41147059202245e-23
YMR104C	2.24427954834505	4.92069076521819	8.11378016217904e-25	7.32539118975398e-22
YPR044C	-3.85208015809841	5.79277942783889	1.57691592424568e-20	1.22030765166269e-17
YHR092C	3.03946696568271	6.26397993566886	7.26593999306169e-20	4.9199496178019e-17
YKL216W	-2.83620634835528	10.6527379979973	1.13290362177002e-19	6.81882102125353e-17
YLR198C	-2.71162666728028	4.41554560600573	2.05369411619318e-19	1.11248610274184e-16
YBR297W	2.04203392929554	4.01565534240744	3.84493689062582e-18	1.89345664877455e-15
YKR098C	1.97808025540975	4.20650962018759	5.32381987716334e-16	2.40326102288282e-13
YOL143C	-2.9779661311112	9.26405513106021	4.87165427794968e-15	2.02998086335796e-12
YER098W	1.78069745649391	4.54782232195711	1.00076384961381e-14	3.87224126668429e-12
YJL138C	1.25020036592924	8.31697786232944	2.25948419480323e-14	8.15975058883275e-12
YLR420W	-1.99438340951446	8.93383946889642	3.02438981536824e-14	1.02394497686561e-11
YPL057C	1.79735675103032	6.43988756009006	1.31681685556908e-13	4.19599818036336e-11
YEL033W	-2.77699029518309	7.02726754419766	1.55915009751723e-13	4.69217559902824e-11
YGL209W	1.48962343594333	8.19787022993397	2.49586606207505e-13	7.11584550434765e-11
YGR161C	1.99251471698565	5.85605451355556	2.94906555883174e-13	7.98754406609576e-11
YDL184C	-2.64165057435335	7.35234535282754	3.32107024860262e-13	8.56677977937161e-11
YLR062C	-3.13690488547136	4.045161974477	1.24325864521773e-12	3.06124185506566e-10
YJL188C	-2.50369410251356	8.64425252275717	2.6984561116935e-12	6.35545076393203e-10
YNL144C	2.12737171389529	3.57363932148585	3.1893063172401e-12	7.19853013353733e-10
YGR146C	1.58118574687073	5.47541974642172	4.94350796882854e-12	1.07115930668577e-09
YDL194W	1.34483541639499	4.27405575464767	3.15113963610483e-11	6.5652782341461e-09
YHR094C	-1.84207390770429	10.4100274777244	7.29229021702951e-11	1.4630494853944e-08
YPL134C	1.35586442962994	4.84098767615525	1.21138433198405e-10	2.34359604512772e-08
YER015W	1.59585060432051	4.30626479598867	1.67612185980044e-10	3.1308800394962e-08
YDR510C-A	-2.07965178737665	4.29911868416161	2.07812731550686e-10	3.75240522270023e-08
YMR011W	2.04956502356611	8.13084098457917	2.51205518036417e-10	4.38961384259119e-08
YJL153C	2.79294142488034	9.02515958528436	3.0118155934248e-10	5.09843908424441e-08
YFL010W-A	-1.65541555946492	5.14805931191793	1.94341607700497e-09	3.1901469361018e-07
YNL065W	-1.54574700552818	8.38988552969315	3.68409614930928e-09	5.82893641659276e-07
YML091C	1.63671879629975	5.82982418268906	3.76615792100326e-09	5.82893641659276e-07
YDL234C	1.41498427823709	5.85969523650968	6.3626600706368e-09	9.57403600073321e-07
YPL248C	1.01456608894638	5.24929995484677	1.73257876346326e-08	2.5152474573732e-06
YDR044W	1.12685838579632	5.75937305074482	1.76443425106482e-08	2.5152474573732e-06
YGR295C	0.957484902948325	6.25366365336868	2.24502785190494e-08	3.11828612147924e-06
YHR047C	1.16499754520771	6.10117800882477	2.71620005686745e-08	3.67841392701275e-06
YBR230W-A	-2.10008459169094	3.99940365823913	6.51572558536188e-08	8.6087037794891e-06
YCR005C	1.65650473989662	9.48052491544043	1.29852834190753e-07	1.67479238764597e-05
YPL177C	-1.11937554010606	6.70536209476527	1.98931316153194e-07	2.50607195256245e-05
YPR030W	2.30768025392648	3.34092325018457	2.53868474823248e-07	3.0953292017103e-05
YNR060W	-1.3274906283348	5.00745465797211	2.57134602320405e-07	3.0953292017103e-05
YDR009W	1.36631525892053	3.3265159355794	2.64451745689751e-07	3.11420675304648e-05
YPR002W	2.1939310299666	5.43082197523683	2.84359998374102e-07	3.27740023657981e-05
YDR345C	1.5763510851482	11.1422021359436	2.95124802784157e-07	3.33060636808704e-05
YER146W	-2.12514317379878	4.72179410924352	5.73644342695738e-07	6.34169674363839e-05
YBR203W	1.92230218296776	2.82027952181425	9.81981171522011e-07	0.000106387840122695
YMR315W	0.848531571982465	5.99592188638018	1.0190589214651e-06	0.000108240042697577
YDR040C	1.47346360532012	3.85636946576228	1.17432518868619e-06	0.000122333068213713
YDL086W	-1.139872913038	4.74758683239561	1.25723328961173e-06	0.000128498730751448
YLR089C	0.903670437267632	7.30600067392635	1.80774607282803e-06	0.000181343712527953
YMR103C	1.16475106193052	3.46915193812268	1.90064483298373e-06	0.000187196237459507
YDR085C	1.114110061994	4.07018623287117	2.02148715586023e-06	0.000195542784344551
YDL094C	-2.47762951138655	3.4395184844694	2.30811707317181e-06	0.000219352108515293
YLR179C	-0.950635498584766	7.69386220045177	3.43584173674309e-06	0.000320895770481678
YHR030C	0.931527079967217	7.11690203973672	5.16437102901706e-06	0.000474159285833651
YFR035C	-1.29798922663775	5.02903211256271	5.27613521644587e-06	0.000476347074458121
