logFC	logCPM	PValue	FDR
YER103W	5.72190976680898	9.05553622699965	1.49511474499768e-260	8.14389001600237e-257
YGR142W	6.10160415632632	8.76255892815636	4.23626805574195e-212	1.15374760498132e-208
YML058W-A	4.81450326537851	4.62445397134902	5.04615476637896e-98	9.16213500415541e-95
YLL026W	5.57844094532095	9.28826245615413	8.87309712750281e-97	1.2082940013377e-93
YJL144W	4.06601355000921	4.67632380752688	3.19199060797232e-87	3.47735456832505e-84
YDR258C	4.54487787720508	6.70504666256472	1.69170836085615e-81	1.53578924026391e-78
YAL005C	5.47159112282339	9.0401131778737	2.2914684207048e-79	1.78308978393986e-76
YOR027W	3.71849605629596	8.75160909322748	1.5536443978254e-77	1.05783762936937e-74
YBR169C	3.99985785189848	6.06399570526781	1.23589081092173e-74	7.47988583010076e-72
YDR214W	2.65812019559644	7.35299583678953	1.88609022656799e-72	1.02735334641158e-69
YLR216C	3.16591993688709	8.01538225907126	4.47778957006461e-71	2.21731998074018e-68
YNL077W	3.04579800038136	5.79531720281518	7.98771960069292e-64	3.62575905541453e-61
YMR104C	3.1110588589037	5.52377210281503	7.63001444638074e-58	3.19697605303353e-55
YPL240C	6.24560185806672	9.87551602039859	6.58194319453606e-56	2.56084604147414e-53
YCL026C-B	3.33545853903235	3.86969632607246	1.68944148433134e-54	6.13492517676853e-52
YMR186W	3.27547123701143	10.6659380636353	1.8236836158255e-54	6.20850290962593e-52
YFL016C	2.68399568224721	7.10220350624459	2.20386748253119e-53	7.06145069255728e-51
YGL037C	2.82805523191433	5.81203733990524	1.86212343245612e-50	5.63499240921582e-48
YNL007C	3.47565825609261	8.62654930820313	2.99219018593227e-50	8.36102708496843e-48
YDR277C	2.9549462792368	5.03656079884883	3.06995670459645e-50	8.36102708496843e-48
YGR180C	2.46677150323409	9.08236949510811	1.01441069449666e-49	2.63118812043967e-47
YKR075C	2.95657880383548	5.02235673208938	9.5665733475346e-48	2.36859659200095e-45
YBR298C	2.34542834543328	5.09788142852054	4.38915424399499e-46	1.03946622465394e-43
YDR516C	2.75988878493044	4.62143366846309	5.65070442618191e-46	1.28247445872554e-43
YGR146C	2.91576584053016	6.24048881956206	1.43015955733437e-45	3.11603164352013e-43
YGR289C	2.51042281611685	3.86256416391035	2.161224112901e-45	4.52776451652759e-43
YIL162W	2.61896333809138	5.56651313326754	1.13250802133366e-44	2.28473007118683e-42
YKR098C	2.35909230865705	4.50759179486738	8.90089432386549e-41	1.73154183507483e-38
YGR249W	2.77058886752128	3.46400075710234	1.38971726951362e-40	2.61027240242782e-38
YNR069C	3.22275306384039	3.74655023233114	4.34723257796929e-40	7.89312528406623e-38
