logFC	logCPM	PValue	FDR
YLR076C	-5.18419751945257	6.10463355887632	1.38743780146806e-37	7.5573737045965e-34
YOL126C	-4.43349636835909	8.14221830663165	4.73877203799174e-30	1.29060456454705e-26
YEL033W	-2.60414788282506	6.83185844234698	7.89804220630482e-25	1.43402119659141e-21
YCR013C	-5.97361433945526	7.05090320315856	1.34537459843454e-22	1.83206385941823e-19
YDR524W-C	1.58261773809479	9.56495111699566	1.06470806160541e-19	1.15989296231293e-16
YCR005C	1.75493466079628	9.49795768648149	9.83367164180792e-19	8.92733490548796e-16
YKL216W	-2.69405822275144	10.2150533256715	1.86707339543422e-18	1.4528498264186e-15
YOL143C	-2.2013355474124	8.79261823368263	6.96301201778302e-17	4.74094080760801e-14
YHR094C	-2.15518430773004	10.4650850636238	1.75574774095372e-16	1.06261754944166e-13
YJL138C	1.33145253825939	8.20518837169946	2.21040578304271e-14	1.20400803002336e-11
YDR277C	2.67851080501887	5.74498404461419	5.4297268164897e-14	2.68870199721995e-11
YPR044C	-3.55081408950081	5.20915496104687	6.87086232201019e-14	3.11879892233246e-11
YAL062W	1.41610407881044	5.62315587680862	9.22750007386288e-14	3.86632253094855e-11
YMR104C	1.3247764608123	5.03331220992235	3.61925728375896e-13	1.40814960175965e-10
YFR032C-A	-2.25169483514071	10.3153279626003	8.97602518642524e-13	3.25949394603055e-10
YNL170W	-2.14949715002677	3.65880962355344	6.48941805114055e-12	2.20924125778516e-09
YOR045W	-1.53089337507721	5.95298929730659	1.17981822505981e-11	3.70624414520021e-09
YGR161C	1.49040825950796	5.85763662661097	1.22475481207277e-11	3.70624414520021e-09
YDR242W	0.913468011331279	5.91075000297987	2.53403985138148e-11	7.26469214235523e-09
YPL134C	1.28422780922617	5.16026483192353	1.56165254597328e-10	4.25316070895823e-08
YDL184C	-3.35267230655761	7.07910227493894	1.87855526077906e-10	4.7670572897492e-08
YLR264W	-1.5346498488355	9.21292568015475	1.92537654441862e-10	4.7670572897492e-08
YPR001W	2.04667144295878	4.26694918561997	4.73652227719859e-10	1.12173203669134e-07
YPL057C	1.1756364009025	6.38852998740625	1.30795368867529e-09	2.9685098925893e-07
YOR100C	1.71008407324402	4.1930084263796	1.4023578807247e-09	3.05545735052298e-07
YBR297W	1.91844746072454	4.27622581940799	1.68515107950229e-09	3.5303915115573e-07
YLR089C	1.14277110048176	7.5957781862642	1.92327985375911e-09	3.88003902349106e-07
YDL130W	-1.4851135357144	11.083727673436	2.49435029480755e-09	4.8524021627917e-07
YFL010W-A	-1.2578248023358	5.17706177577073	4.35554551767275e-09	8.15673759374471e-07
YGL209W	1.06672943434038	8.30371018440926	4.49242019115736e-09	8.15673759374471e-07
YPR002W	2.42160895305547	6.28842467966846	6.7889204250259e-09	1.19287901790697e-06
YLR198C	-1.87546062044939	4.03747760620913	1.70620004145742e-08	2.9042723830683e-06
YPL265W	1.40787301321716	7.92595765585255	2.65527323211208e-08	4.38281008948924e-06
YHR063W-A	-1.49180582184638	4.45300477661255	3.00570173645084e-08	4.81531098777875e-06
YGR181W	-1.0549396172016	4.71698889152992	3.94622200460697e-08	6.14144893116976e-06
