logFC	logCPM	PValue	FDR
YLR076C	-4.82392836314958	6.12030067915141	5.43773563647303e-83	2.9635659218778e-79
YPL142C	2.2267145585548	5.43316783342924	7.85855483226475e-56	2.14145619179214e-52
YDR524W-C	1.49215925510285	9.81152422306264	5.00799397042615e-22	9.09785571294084e-19
YIL002W-A	-1.35467544690526	5.9888643317133	1.08060576904758e-17	1.47232536032733e-14
YHR216W	-1.30565740205665	6.0228167789417	2.68792510792741e-17	2.92983836764088e-14
YHR183W	-1.27611265700562	10.1871178048209	1.58050884232099e-15	1.43562886510823e-12
YBL113C	2.0641701748462	3.55596723720444	8.88406703374897e-13	6.91688076199027e-10
YNL303W	1.41487160622618	6.40833032728853	2.00847861243843e-12	1.36827605472368e-09
YAL037C-A	2.58561442718726	4.93926321764606	3.38959979233391e-12	2.05259098535775e-09
YHR163W	-1.08361431182188	8.40994953398291	4.98892480756868e-12	2.71896402012493e-09
YBR191W-A	2.07152719612612	5.48700937668948	6.70919248606606e-12	3.32409991355091e-09
YJL188C	-1.68839441397543	8.50161991541638	8.64048774862519e-12	3.92422151916727e-09
YIL119C	1.39809348152593	3.01734520598435	1.06298842496337e-11	4.45637455080798e-09
YDR231C	-1.38612828031266	4.02410540656863	1.4578634134232e-11	5.67525400225458e-09
YPL277C	1.84346440274501	3.42892876456445	5.84071219039052e-11	2.12212542917522e-08
YJL143W	-1.00192239262657	7.0471600974021	6.49364988253107e-11	2.21189949123715e-08
YDR322C-A	-1.27608506475538	6.5163158919452	7.45698928609651e-11	2.39062303583682e-08
YKL018C-A	-1.2720617718789	5.12989810422837	1.50885907703421e-10	4.56848998324247e-08
YNL282W	-0.960404037000656	5.48860226980613	2.15960893471006e-10	6.1946677337736e-08
YDR412W	-2.23974939075275	3.58535223814378	3.26736853859011e-10	8.90357926765805e-08
YER134C	-1.58587865279793	3.5698273731712	4.36796104226036e-10	1.133589889539e-07
YNL138W-A	-1.21989237433357	4.64349157273079	4.80127552562491e-10	1.18940689157526e-07
YER019C-A	-1.21939086306989	8.26531534838302	5.193461096243e-10	1.23062447715323e-07
YDR385W	1.35023050887274	8.6012723261416	5.70120611609124e-10	1.29464888886239e-07
YBR264C	-0.870711209501257	5.2675810656545	7.72471294871167e-10	1.67291097339467e-07
YJR129C	-0.795265336494575	4.76060464235261	7.98085968958926e-10	1.67291097339467e-07
YDR303C	0.818223320617788	6.39045137245892	1.04165592457103e-09	2.10260177367115e-07
YCR013C	-2.7997072177677	6.3355466896655	1.12740541547885e-09	2.19441411227132e-07
YPR062W	-0.998320351434196	8.35681418453591	1.40868799441978e-09	2.64736192054751e-07
YPR044C	-2.49373786582978	5.54755548185406	2.28951906286393e-09	4.1592929642028e-07
YMR236W	-0.868789826639325	6.63695256083716	2.55464830844708e-09	4.49123654226987e-07
YKR066C	-0.962608752007825	7.14811751869885	2.74907257820583e-09	4.68201423475681e-07
YJR094C	1.27816671126964	2.89477308144426	3.23107445014105e-09	5.33616841008143e-07
YHL006C	-1.25717112932918	3.4186285106498	4.20805199690287e-09	6.52055521641717e-07
YCR047C	-0.917934439570008	7.37331770284224	4.29527565943698e-09	6.52055521641717e-07
YER111C	1.2915168262228	5.78949396600093	4.30715573928474e-09	6.52055521641717e-07
YNR036C	-0.764276086529402	6.54150556628001	4.44271882897279e-09	6.54400476159506e-07
YNL149C	-2.06963085915726	3.61472422256697	4.79515398939494e-09	6.87726032689538e-07
YDR528W	0.981029342282778	5.39524972903907	6.67504749903534e-09	9.17694306943387e-07
YHR154W	0.913047677541919	6.62577051316949	6.74525545794753e-09	9.17694306943387e-07
YGL166W	-1.98010702186237	3.95883343023692	7.00456457090252e-09	9.17694306943387e-07
YHR211W	1.0960053459434	4.7343486559259	7.0721396131417e-09	9.17694306943387e-07
YAL039C	-1.01913166619333	6.11785043718162	8.98039591095024e-09	1.13821297010881e-06
YLR264C-A	0.775559108541007	8.91709494392786	1.13029005189297e-08	1.40001835973106e-06
YLR342W-A	1.3988571615196	4.67729603993713	1.33041367607969e-08	1.6112787854743e-06
YOR133W	1.32088925807259	8.19974218875335	1.47721858595351e-08	1.7501828898797e-06
YDL049C	-1.06305860563331	5.84733569243014	1.59547855021506e-08	1.84614443843381e-06
YDL130W	-1.02168368960274	11.2262198202936	1.62596207421693e-08	1.84614443843381e-06
YDR510C-A	-1.20240088105092	4.2635433185474	1.77606742488999e-08	1.9754219317654e-06
YLR438C-A	-0.849246925713455	6.75336882603345	1.95559664200724e-08	2.13160033978789e-06
YJL138C	0.731827169551577	8.19482372687956	2.07694417848996e-08	2.2194795632883e-06
YNL183C	0.955036125797254	5.40266843005755	2.28674793792747e-08	2.39668774263552e-06
YOL026C	-0.750493769404984	5.54728791715033	3.44292767847486e-08	3.54036902786566e-06
YJL151C	-1.36068049052245	6.48942449347142	3.58081041713385e-08	3.61396606914435e-06
YOL086W-A	-1.01065699743994	5.43403330602821	4.00588081829175e-08	3.96946371994364e-06
YEL022W	0.855271787439127	7.0965723946345	4.33970292880597e-08	4.22346088607009e-06
YNL024C-A	-1.03293060149749	5.96647925304522	4.69665654318391e-08	4.42303954227002e-06
YLR309C	0.979845070272048	7.12565268492762	4.70708795324148e-08	4.42303954227002e-06
YDL027C	0.953220374648942	4.2116231886675	5.10837649942559e-08	4.71875456302872e-06
YBR187W	-0.672762558991305	7.74943707548702	5.46032796510951e-08	4.95979790164113e-06
YDL183C	0.772571850335164	5.51650052275122	5.90428892747355e-08	5.27514338602145e-06
YEL017C-A	-1.66779145655568	8.28876604401148	8.99945527834764e-08	7.91081149467655e-06
YMR010W	0.673627444605246	6.29148252217017	1.16871962968956e-07	1.00374115297567e-05
YML113W	-0.760148804513583	6.67456843690678	1.17870520716409e-07	1.00374115297567e-05
YOR015W	0.896919246281888	5.45385285514996	1.19851441367059e-07	1.00490823915457e-05
YJR085C	-0.967643532431705	6.57961334355485	1.30242445242972e-07	1.07548685844575e-05
YOR195W	0.977717813518903	6.16245870666772	1.57000180409972e-07	1.27709101975276e-05
YMR222C	-0.756257939298625	5.44799793242198	1.66115926399467e-07	1.33137029246631e-05
YOL154W	2.11172215658462	7.09806364607538	1.73474998582237e-07	1.37020107575825e-05
YDL239C	1.38042653322155	3.74074117445123	1.78362845481596e-07	1.38059487455102e-05
YLL054C	0.910019939104654	4.62326991612558	1.79857313932335e-07	1.38059487455102e-05
YOL113W	0.695010873455599	5.21178748846635	1.98542208032709e-07	1.50285421358093e-05
YIL082W	1.093063453888	3.52419509763358	2.22624599827525e-07	1.66206036857536e-05
YBR220C	-0.588190581502022	6.54884627706874	2.74813746635452e-07	2.00238068883856e-05
YKL152C	-1.11594128752169	9.89443491483801	2.75556975528242e-07	2.00238068883856e-05
