baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YPL187W	2347.30439905593	7.54621034138633	0.286204093756047	26.3665353012684	3.31715359589887e-153	2.09644107260808e-149
YFL026W	3158.76555861253	-5.20982024631475	0.290372065881605	-17.9418782261203	5.55455310677232e-72	1.75523878174005e-68
YNL145W	1036.60769037368	-4.694531769284	0.322690003658876	-14.5481165082719	6.00333005679402e-48	1.26470153196461e-44
YDR461W	1227.74081915696	-4.69988978454241	0.324685832980838	-14.4751920383905	1.73839546431317e-47	2.74666483361481e-44
YCR013C	945.105398945873	-4.4733407763962	0.310467278755751	-14.4084130035341	4.58116291806509e-47	5.79058992843428e-44
YGL209W	741.05855403742	-4.4169179209596	0.311076857166122	-14.1987994902522	9.31952728499724e-46	9.8165687401971e-43
YIL015W	1404.67703516055	-3.88735515840822	0.3012657712559	-12.9034079849258	4.30623273250639e-38	3.88791298134862e-35
YCR097W	349.177183724573	-3.92728429169055	0.340316136332614	-11.5401060144035	8.28230823912891e-31	6.54302350891184e-28
YKL209C	1340.66870748117	-3.21431023761582	0.290527176301622	-11.0637162365794	1.8813747720238e-28	1.32114317324338e-25
YLR076C	212.863163441775	-3.54178529902476	0.332750882063154	-10.6439546517943	1.86060896440632e-26	1.17590486550479e-23
YKL178C	231.329656952776	2.62068449392983	0.24712318577384	10.6047697860621	2.83160481767473e-26	1.62688567706403e-23
YLR040C	204.590461193212	2.47277489543037	0.272996394412405	9.05790313001292	1.32982276842201e-19	7.0037332470226e-17
YKL038W	164.332353970641	-2.89423900351402	0.339099160107107	-8.53508160444824	1.40056539621492e-17	6.80890254159866e-15
YGL089C	114.990478818096	2.40521821485933	0.284447436993522	8.45575632630541	2.77284121052765e-17	1.25173974646677e-14
YPR044C	91.1360256738905	-2.92425122534041	0.355823836679274	-8.21825556328936	2.06484585253493e-16	8.69988385868051e-14
YDR343C	25.7791750255418	2.41777644660224	0.29694696112851	8.14211547211588	3.88430526783346e-16	1.53430058079422e-13
YJL188C	1076.70136238743	-1.69500329868503	0.232385397366906	-7.29393205378065	3.01037298575982e-13	1.11915042764718e-10
YHR094C	3934.48125971518	-1.82737088776299	0.265788442898136	-6.87528346920386	6.18667123403076e-12	2.17220901105969e-09
YJR004C	387.381051194721	2.12641035011744	0.312319264366856	6.80845081531608	9.86553048014454e-12	3.28158698076387e-09
YGL032C	301.469941995338	-2.47652426916838	0.365233387718393	-6.78066231742717	1.19626189628387e-11	3.78018759225703e-09
YEL033W	208.282474611816	-2.0737301131707	0.322062426279416	-6.43890731721546	1.2033664993883e-10	3.62156013149239e-08
YML132W	3.56570470374676	2.15335820056828	0.335678661050564	6.41493919759145	1.40879076795723e-10	4.04707166067713e-08
YHL034W-A	54.3865598961754	-2.15254570085436	0.35780249215286	-6.01601651207825	1.78761345372478e-09	4.91205088153939e-07
YNL043C	26.5682327155702	2.03362916117733	0.342419693233599	5.93899592039522	2.86773001557625e-09	7.55168904101746e-07
