baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YFL026W	3752.84463314794	-5.86416674709824	0.147347855872354	-39.7981138740037	0	0
YPL187W	3783.16847228843	9.20129599391154	0.199442482753821	46.1350854986548	0	0
YGL209W	1137.09968384761	-6.73689544459155	0.238644474247424	-28.229840501594	2.51688504493625e-175	5.28713651772942e-172
YLR303W	230.147511147824	7.65173237245153	0.286450451165431	26.7122371122833	3.39310054125326e-157	5.34582990274451e-154
YGL089C	503.82819701285	4.96022405682967	0.192463510008533	25.7722830504845	1.81402089731991e-146	2.28639193898202e-143
YIL015W	776.968687605248	-4.00092568334431	0.185034589312244	-21.6225825572146	1.1013857859707e-103	1.15682220386456e-100
YKL178C	487.574103433877	4.67706330517387	0.218321517500669	21.4228233603202	8.18729612935464e-102	7.3709057438847e-99
YJR004C	1510.71415374357	4.64320595952596	0.223212079135484	20.8017683339962	4.17142986138105e-96	3.28604387330292e-93
YNL145W	1113.21312586133	-5.71045120174793	0.281808550396931	-20.2635838895047	2.69605603339463e-91	1.88783834693922e-88
YDR461W	1332.47936340677	-5.40552129262436	0.28362635564227	-19.0586001092303	5.57464863626342e-81	3.51314357057321e-78
YLR040C	339.577197753305	3.54431705110948	0.191889839717913	18.4705821648493	3.5622190063947e-76	2.04082765257267e-73
YKL209C	1512.52372679843	-3.73417878743165	0.216039372606084	-17.2847140888545	6.13246740838351e-67	3.22056746730274e-64
YLR076C	393.30097661766	-4.55657346748146	0.269169619795373	-16.9282605925046	2.784886559183e-64	1.35002731507471e-61
YGL032C	267.718232956761	-4.34623439075115	0.256832548895797	-16.922443862497	3.07405843719151e-64	1.38376544794149e-61
YCR097W	235.497665703131	-4.89228702665714	0.304815015484223	-16.0500197763727	5.71458443298928e-58	2.40088740644656e-55
YKL038W	209.02579914015	-3.87778139469417	0.281388815976776	-13.7808653881049	3.3226516373731e-43	1.30870941367033e-40
YEL033W	660.898273681866	-2.13661910076563	0.178214498636111	-11.9890307304811	4.05623640802701e-33	1.50367069666978e-30
YCR013C	766.438686585244	-3.55762204686907	0.299907814180331	-11.8623853019379	1.85610859022878e-32	6.49844240867875e-30
