baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGL035C	297.297879336334	-4.87952382222042	0.327488595360509	-14.8998282424122	3.30427806181114e-50	2.08962544628936e-46
YCR013C	1204.83795984932	-4.23130150838446	0.309357106320187	-13.6777252629362	1.37940750969562e-42	4.36168654565754e-39
YLR076C	271.33333613502	-4.06275384103281	0.309483817459338	-13.1275162442592	2.29046419066453e-39	4.82829851392084e-36
YKL038W	209.082478359606	-3.36494859438987	0.319273217298842	-10.539401403157	5.6859652350154e-26	8.98951103655934e-23
YNL043C	71.5054326022902	3.15253116943681	0.339295507045067	9.29140263863874	1.5226827674654e-20	1.92588916429024e-17
YGR243W	199.983254290132	2.55111240370059	0.279335865837544	9.132777833779	6.67637758615551e-20	7.03690197580791e-17
YPR044C	117.981223812371	-2.79653362915405	0.323117046287	-8.65486256850127	4.93505951109864e-18	4.45847376402683e-15
YEL021W	327.480293464678	3.02217206376132	0.354782871360107	8.51837083390024	1.61813369993457e-17	1.27913468979828e-14
YHL034W-A	68.7870317486076	-2.91753823465523	0.347323176884702	-8.40006780089928	4.46220922777416e-17	3.13544568404931e-14
YLR062C	36.0357093347542	-2.74552397411255	0.339871110338855	-8.07813282916349	6.57659501590798e-16	4.15903868806021e-13
YJL188C	1343.81417168874	-1.98610139763179	0.267660080943879	-7.42023760370984	1.16910408658487e-13	6.72128567596612e-11
YPR123C	37.8069425682266	-2.5495744878998	0.345998830519146	-7.36873729912424	1.72251706971624e-13	9.07766495740458e-11
YBR297W	205.900499388015	1.83910477007747	0.257140137057023	7.15214976209502	8.54292890629627e-13	4.15580633872443e-10
YPL134C	279.986832252201	1.42937616222153	0.206428403585606	6.92431921864264	4.38077073472679e-12	1.97885672331516e-09
YNL065W	621.349933242986	-1.43238962808594	0.211811603363203	-6.76256449288927	1.3557029698715e-11	5.71564372097825e-09
YKL148C	172.195982076219	1.65606357484714	0.248473756443817	6.6649436083267	2.64766997319134e-11	1.04649155690388e-08
YDR413C	6.11436486431824	2.47745598347302	0.375285915706149	6.60151601695834	4.06974287036873e-11	1.51394434777717e-08
YOL158C	3401.12907976756	-2.28402479842342	0.348688898048993	-6.55032268363904	5.74128900430578e-11	2.01710620351277e-08
YBR067C	2338.72468403979	-1.17953033895421	0.184282340596389	-6.40066940292229	1.54697205606711e-10	5.14897435924653e-08
YDR277C	201.912078583298	2.1888821825707	0.343261802896103	6.37671352915787	1.80928432172671e-10	5.44853050028558e-08
YJL152W	44.0645576662415	-2.17760321183904	0.341262094238438	-6.38102868324297	1.75902353881974e-10	5.44853050028558e-08
YIL047C-A	36.1377944051008	-2.26607515003489	0.369885690978941	-6.12642014898572	8.98782802097975e-10	2.58359201839436e-07
YDR157W	58.6482376945379	-1.92791493188744	0.322570751526524	-5.97671959644149	2.27675584407644e-09	6.26008867736496e-07
YER145C	3298.23443834387	-1.84250323495661	0.321531894730325	-5.7303902510261	1.00199840253137e-08	2.64026579067016e-06
YKL220C	245.450547832748	-1.89742549007945	0.331593696989067	-5.72213979731351	1.05190694524847e-08	2.66090380870054e-06
YOR384W	546.032726579413	-1.87103527943396	0.334675726766433	-5.59059151827806	2.26297373458979e-08	5.50424842213301e-06
YNL149C	77.6900578010414	-1.90046373841445	0.340543625234263	-5.58067629986351	2.39585165311226e-08	5.61161698306738e-06
YDR380W	474.513651754128	2.08742487522998	0.375769744551968	5.55506372052072	2.77510507961573e-08	6.26777304410353e-06
YHL040C	1942.97134369556	-2.01703390692196	0.365143951731725	-5.52394171492098	3.31477466079064e-08	7.22849481201379e-06
YOR248W	28.5739280855976	2.07756479641189	0.377322196718543	5.50607627772722	3.66919598776256e-08	7.73466514220348e-06
YOR381W	441.418924124933	-1.88031287389243	0.342155624224503	-5.4954901827324	3.89626620138738e-08	7.94838305083026e-06
YKR075C	250.868574190052	1.99104319243321	0.364354058335931	5.46458354691219	4.63994811733015e-08	9.16969746687371e-06
YLL041C	285.019167192235	1.34401959539138	0.246584603727595	5.45054141691723	5.02167059496717e-08	9.62334692199164e-06
YBR050C	35.1417954097748	1.94532091914549	0.360252459345347	5.39988241212993	6.6684591486389e-08	1.24033340164684e-05
YJL079C	1714.57854192812	-1.82587669208984	0.339935113123861	-5.3712506346014	7.81924408208955e-08	1.41282570214669e-05
YHL035C	1080.6845511701	-1.86886276900516	0.349059412273865	-5.35399620606389	8.60326645340213e-08	1.51130714031431e-05
YLR198C	68.7648167650998	-1.62430997912577	0.308425868343274	-5.26645183119963	1.39085718921105e-07	2.34519389912342e-05
YNL089C	14.6731000088482	-1.93948021360907	0.368439082785172	-5.26404581986199	1.40919304501407e-07	2.34519389912342e-05
YMR058W	6488.87947004337	-1.95452417919476	0.371712166408533	-5.25816574173315	1.45499357962343e-07	2.35932805065091e-05
YEL066W	369.13642613402	-1.05125006708818	0.200573376185178	-5.24122436926835	1.59514613447561e-07	2.46041564742042e-05
YMR317W	278.170646959036	-1.52927441108171	0.29171975084253	-5.24227244355219	1.58610940977426e-07	2.46041564742042e-05
YHL047C	7007.92902249542	-1.94027360555285	0.376708479850004	-5.15059710449157	2.59658449985396e-07	3.81879078536662e-05
YJR023C	10.0313102575494	1.76966609383894	0.343402435745094	5.15333005719433	2.55900981760739e-07	3.81879078536662e-05
YKL141W	751.702516796073	1.29661746654802	0.25603033140676	5.06431194860293	4.09878007981831e-07	5.89106482381159e-05
YHR094C	5023.67300169994	-1.58590037217663	0.314867765088986	-5.03671873724016	4.73579864637759e-07	6.5191393878759e-05
YJL138C	1277.18085053017	1.08281822336412	0.214995447222554	5.03647048043409	4.74194199624117e-07	6.5191393878759e-05
YLR257W	1305.56552604285	1.17260026482742	0.233713237756164	5.01726079397698	5.24133981237285e-07	7.05238999435019e-05
YGR161W-C	179.738451298107	1.1882731443325	0.238703093223529	4.97803831649456	6.42319426187783e-07	8.46255844002404e-05
YPL113C	59.5680930377536	1.26421506180291	0.254328092407344	4.97080385354395	6.66758776430849e-07	8.60527041254835e-05
YOR100C	148.223633265567	1.70588274278829	0.343670999491387	4.96370873688177	6.91596362247654e-07	8.74731078970833e-05
YCR047C	656.149544414809	-0.766265765130928	0.155217263901959	-4.93673026999708	7.94432245631076e-07	9.85095984582534e-05
YKR035C	22.8754618343746	-1.84523234275605	0.375118517752867	-4.9190649232937	8.69586256378369e-07	0.000105755067025708
YHL028W	154.687806649546	-1.75544145871066	0.359199244916524	-4.88709673963433	1.02333817478799e-06	0.000122105483346401
YDR009W	93.1381506229701	1.05323847053843	0.216455410215621	4.8658449769828	1.13968826458508e-06	0.000133470158985853
YHL006C	79.073961158734	-1.15889507314767	0.241397674143563	-4.8007714956626	1.58055535784339e-06	0.000181735128781847
YLR099W-A	288.522717505342	-1.27284817958813	0.265502588512304	-4.79410836150529	1.63399938927665e-06	0.00018452521674617
YPL234C	2211.19732113215	-0.857148555834897	0.179636078807176	-4.77158353448015	1.82783143711645e-06	0.000202793087865341
YER018C	239.811962085876	-1.09017578359802	0.229658717301696	-4.74693839801383	2.0651881571667e-06	0.0002251767225159
