baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGL209W	1086.97861758313	-6.6338537064637	0.246344603030813	-26.9291619335128	1.00077347898042e-159	6.30687446453462e-156
YLR303W	140.409096442062	6.94648684982489	0.279423700726551	24.860048849696	2.01353778552023e-136	6.34465756217425e-133
YDR342C	1317.90509633381	6.45624645349218	0.281328022044557	22.9491765753418	1.50163546366585e-116	3.15443556400739e-113
YHR092C	9078.75799684883	5.97231974788949	0.306335166301047	19.496030508036	1.18640645973599e-84	1.86918337731405e-81
YIL162W	1333.1127079189	4.20218346966069	0.254504892491326	16.511208992982	3.04717084096543e-61	3.84065412795282e-58
YLR076C	376.143109517539	-4.34103980057334	0.26392742328815	-16.4478542869488	8.6892453792103e-61	9.12660406329722e-58
YGL035C	329.7578838388	-4.4533657834991	0.272054910282728	-16.369363739368	3.16505466502789e-60	2.84945349985797e-57
YEL033W	624.021263523957	-2.43804722889107	0.185201641449804	-13.164285207223	1.40864442648211e-39	1.10965964696128e-36
YFR053C	1661.62562751008	3.93183608631432	0.33113303636376	11.8738864883149	1.61773773281837e-32	1.13277591024682e-29
YBR297W	265.075391011225	3.16597392883892	0.269787993483708	11.7350438318527	8.42826513238938e-32	5.31149268643179e-29
YPR030W	151.203628117274	3.39979791650191	0.297455720662163	11.4295933153804	2.97498865645205e-30	1.7043980466328e-27
YDR277C	632.612680150842	3.17039010621536	0.294567316953501	10.7628712479186	5.15388721779094e-27	2.70664977054321e-24
YLR062C	69.1264803436351	-2.72186336343943	0.27189962023282	-10.0105449250307	1.36995851707782e-23	6.41987688924624e-21
YMR081C	243.97317179874	2.87280080965496	0.287091606161356	10.0065649709046	1.42618655108612e-23	6.41987688924624e-21
YCR013C	731.476671128707	-3.04288535888423	0.309913706734649	-9.8184923504838	9.37348740427296e-23	3.93811450811521e-20
YNL144C	232.125796505147	2.82152290205208	0.291549801552875	9.67767045981121	3.75166795349278e-22	1.47768821518197e-19
YNL043C	48.7068643989469	2.82113101660056	0.294349306851703	9.5842964495985	9.30899109182966e-22	3.45089775651238e-19
YFR052C-A	87.7013153413243	2.98616217664418	0.31761485512272	9.40183410341554	5.36201075324091e-21	1.8772995426069e-18
YDR524W-C	3924.98131502423	1.3250061706854	0.142100850434462	9.324407043549	1.11605879104075e-20	3.70179079007306e-18
YBR050C	27.5564090186273	2.49740946824394	0.272355563687924	9.16966569152072	4.74488239164775e-20	1.49511244160821e-17
YHR043C	347.089553846742	1.80749745810475	0.198083378872045	9.12493248245897	7.17809877891522e-20	2.1541132621297e-17
YBR298C	232.581814439574	2.15324328797011	0.250818840483681	8.58485464575856	9.09513507623953e-18	2.60534278411189e-15
YHR094C	7697.50681765432	-2.01742151173986	0.242442974371533	-8.32122076116859	8.70619202154007e-17	2.38549661390198e-14
YGR292W	14.1118584867906	2.67961589261995	0.32289484026705	8.29872626767209	1.0523352285972e-16	2.76325692109149e-14
YFL054C	133.147057961125	2.27265940210195	0.281087122281982	8.0852490987547	6.20372679111038e-16	1.5638354495031e-13
YDR216W	214.960113620791	2.24689165186512	0.283888038422185	7.91471054699265	2.47828988210987e-15	6.00699339886786e-13
YPR044C	207.123007851868	-2.23695612317028	0.284540048128037	-7.86165651509166	3.79086366721898e-15	8.84815660400519e-13
