baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YDL039C	735.515005644412	3.92052337325323	0.168484250883066	23.2693759369486	9.05679229092074e-120	5.6224566542036e-116
YDL223C	21288.7592969848	-3.59502358548244	0.169961593256824	-21.151976258837	2.64620604524277e-99	8.21382356443357e-96
YJL163C	1273.41727753213	-2.88995625968732	0.142277484863685	-20.3121123658895	1.00488298705175e-91	2.07943786120575e-88
YBR033W	351.141553695032	-5.7677132817055	0.288792298262115	-19.9718389874462	9.68221686572178e-89	1.50268005756002e-85
YHR139C	8255.52771928352	-4.8118295361123	0.24217022916477	-19.869616313731	7.45706407916531e-88	9.25869076069165e-85
YNR067C	1494.29503717405	2.80401699083489	0.145447725470299	19.2785207315427	8.13703813584824e-83	8.41912212455765e-80
YBR117C	2175.534241375	-2.72811669475639	0.142851568154558	-19.0975621058966	2.64554737066865e-81	2.34622258244442e-78
YIL162W	1107.72612656666	2.66587766084768	0.139790692625759	19.0704946858274	4.44084221837011e-81	3.44609356145521e-78
YPL036W	1170.706089851	-3.81451042047001	0.206798635484291	-18.4455299307803	5.6641033718719e-76	3.90697263695341e-73
YGR142W	6029.84688270187	2.32406677501001	0.127924477349941	18.1674908755145	9.33716087955033e-74	5.79650947402484e-71
YBR296C	4443.35403148196	-2.85245747713576	0.158778876283192	-17.964968287395	3.66487444833233e-72	2.06832187047701e-69
YLR168C	1361.68183671562	2.42482102630299	0.135158283682147	17.9406023829473	5.68356602574869e-72	2.94029815732066e-69
YDL022W	1709.93274423626	-2.67812497438848	0.150446012329659	-17.8012360242566	6.91262291631322e-71	3.30104331265173e-68
YPL119C	1931.11225323392	-2.32049069622839	0.130652995159997	-17.7607156528384	1.42407213678595e-70	6.31474273226227e-68
YDL204W	3600.15074242081	-3.27169714179324	0.185179674441855	-17.6676903210591	7.43804909536115e-70	3.07836058560014e-67
YKL050C	1776.8083886848	-3.38163146271155	0.198049964103689	-17.0746380996116	2.2924274300765e-65	8.89461842869684e-63
YPR157W	424.799011618618	3.26026358333412	0.195408781712283	16.6843248024262	1.70421915840719e-62	6.22340737375992e-60
YMR085W	1494.5112505156	-2.64738635706474	0.160589455385024	-16.4854308193365	4.66954352270698e-61	1.61047367716472e-58
YML128C	9730.12261492971	-2.23077582219765	0.137893991317157	-16.177469379843	7.27225691596534e-59	2.37611425970068e-56
YLR164W	598.685870114071	-4.10922751031895	0.256839718075693	-15.9991902385905	1.29447794890162e-57	4.01805955339064e-55
YDL085W	2417.51493311196	-2.76269696883897	0.177313211771781	-15.5808861687917	9.81841101341278e-55	2.90250931291745e-52
YGL156W	5281.15794133184	-1.98423026727325	0.127493162381213	-15.5634249728646	1.29006797436682e-54	3.64033726584964e-52
YOR338W	3640.83465839217	2.12173682824835	0.13834206879991	15.3368880966867	4.3348297910743e-53	1.1700271018691e-50
YER130C	2941.51477595593	2.21978256723899	0.144911278574059	15.3182180785503	5.77799047447602e-53	1.49457353606446e-50
YGL008C	8855.83446570385	2.58444620587208	0.169459843983146	15.251083354763	1.61924039355311e-52	4.02089774527108e-50
YIL101C	2538.76856051232	-2.00285026555067	0.131362642857538	-15.2467263293624	1.73096720948798e-52	4.13301709096206e-50
YKL107W	830.17190946334	-2.79539057969903	0.184222514874869	-15.1739898980197	5.2580964500196e-52	1.20897269487858e-49
YPL223C	42668.2313093291	-4.06136053980473	0.269191307714222	-15.0872647942865	1.96417431858803e-51	4.35485506064089e-49
YDL037C	177.151184130755	3.28123792900043	0.224629083702847	14.6073601641943	2.52098374787157e-48	5.39664382992646e-46
YDR343C	7342.1038053286	1.80534837829977	0.124691837274459	14.4784808513649	1.65719410445401e-47	3.42928700015016e-45
YGR052W	2934.60228902763	-2.44041950741211	0.169897376977429	-14.3640799571397	8.69537743934119e-47	1.74131945623968e-44
YMR175W-A	4898.87054056168	-3.02338297620433	0.215081134428557	-14.0569417407857	6.98397073419555e-45	1.33887807998979e-42
YNL115C	2384.24883399838	-2.34701428897011	0.16698066585883	-14.0556050420492	7.11710319582202e-45	1.33887807998979e-42
YER056C	2022.78943137782	2.29052901370182	0.163197564457042	14.0353137090153	9.47761103050133e-45	1.70553652354289e-42
YGR256W	3180.71259738852	-2.3984213032244	0.170897245869431	-14.0342887974733	9.6156215083765e-45	1.70553652354289e-42
YOL136C	282.73495847128	2.8856595350046	0.206275420975693	13.989352300702	1.81053291335843e-44	3.12216342392477e-42
YGR201C	2795.67411221288	-2.05967466370751	0.148466755050493	-13.8729688205755	9.23728908298037e-44	1.52920321698641e-41
YMR084W	560.084860028488	-3.12320239112322	0.225144041173099	-13.8720188855542	9.36045783593488e-44	1.52920321698641e-41
YGL253W	872.475022420294	1.94199126828155	0.142233809357303	13.65351372544	1.92374335444098e-42	3.06220480624862e-40
YGR088W	7105.24590804655	-2.65546400552302	0.195815916991689	-13.5610222412907	6.81792440216677e-42	1.05814186721628e-39
YMR250W	4166.62026641496	-2.03637483257275	0.150346203382072	-13.5445710417957	8.53107889547994e-42	1.29173018983267e-39
YMR118C	1342.15222355801	-2.90213668734857	0.217786722031027	-13.3255905607281	1.64327271420581e-40	2.42891357375945e-38
YLR249W	4876.54237618628	1.84594824008094	0.13985651008929	13.1988724650887	8.90580870709445e-40	1.28575024310796e-37
YDR033W	929.624470818724	2.17280139054362	0.164698876656639	13.1925695830544	9.68276122811073e-40	1.36614958418435e-37
YBR241C	2387.64706227589	-1.74273339626657	0.13215339795708	-13.1872008075992	1.03974764785306e-39	1.43438964397151e-37
YPL222W	3931.45382817311	-1.62624835401678	0.12425281584423	-13.088221324944	3.84506704099077e-39	5.18916873705885e-37
YER062C	670.539756755751	2.06134028630513	0.158118700803272	13.0366634422945	7.56978739950763e-39	9.99856173960497e-37
YFL007W	2448.55914297138	-1.85128234484506	0.142403135500679	-13.0002920113808	1.21877023813886e-38	1.57627617465959e-36
YHR179W	2905.25054964547	1.63006331489204	0.125403551681505	12.9985418517652	1.24698232033138e-38	1.57985025400351e-36
YIL017C	1301.32246943272	-1.66617862911333	0.128834662373709	-12.9326890637573	2.9434099444926e-38	3.65453778708202e-36
