	Tneg1	T45	T60	T90	T180	T300	Galactose.minusLys	Galactose.plusLys
YBL059W	-0.6484892438046579		-0.5155349829420655		-0.7466383614513015			
YBL060W								0.44054101790000255
YBL061C								0.6327352771326851
YBL063W	0.9210609240827285		0.6625241843105274	0.5206768302957014	0.8612724377632315	1.1674892241057302	-0.5808322902291765	0.757254256013193
YBL064C		-0.6684676706262245			0.8034204730340555			
YBL066C					0.9555403415636785	0.7048171443681139	0.44377436270293846	
YBL067C			0.42959797588931947		0.5976240793427345		1.016450142605793	-0.47726057848292147
YBL069W				-0.5973958493267144		-0.9894932059734539	-1.296217629775425	
YBL071C						-0.7839988588653466		
YBL071W-A		-0.7781468739852305	-0.767853054144489	-0.620579876322916	-1.2728092010232448	-1.47587697873213		
YBL072C			-0.647111410203427		-0.8414835039629425		0.904054105841181	-0.731992498158857
YBL074C					0.6497068508240375	0.554179481879559		
YBL075C			0.5747559354969756		0.7341681772461779	0.4421736673424985		-1.9408655845207101
YBL076C								0.46919285428802504
YBL078C								-1.1021958866044899
YBL079W		0.5775817729535915	0.7149669620968371		0.8756328354198837	0.9133152087968069		
YBL080C						-0.39984108598833457		0.5187127890619915
YBL082C					-0.6543325906008879	-0.453712868670155		
YBL084C		0.5055259299316945					0.5291320598193721	
YBL085W					0.47200030959986494	0.472522827182817	0.5544278852961315	0.5329301537572191
YBL086C		-0.5271886166437729	-0.5815744021870171				-0.39906562695965103	-0.3872550585794621
YBL087C		-0.5956866873808004	-0.987315674493495	-0.6178450157444961	-1.55681328405657			-0.590201629395605
YBL088C	0.87003198614434		0.832020131355509	0.5663313855652949	0.9762716586971201	0.6608660930236125	0.4862334349445095	-0.6001949624793521
YBL089W				0.3685688873795455				
YBL091C								-0.4002777451257036
YBL091C-A						-0.507059883700375		
YBL092W					-0.858544257782158		1.0685796058723551	-0.5143553545382265
YBL093C					-0.9514625444843379	-0.6772614705642914		
YBL095W					-0.6493400157821885	-1.401500923934695		
YBL097W								0.8973976361379065
YBL098W							0.604351884487693	0.984658038232635
YBL099W					0.7778791553686166	0.8154305503067081		
YBL100C					0.8769676833432515			
YBL101C					0.9258928000666875			-0.6270303539841655
YBL102W						-0.886139180006886		
YBL103C				0.39606811907091494		-0.742684221081002		
YBL105C					0.5138218080798155			-0.3395242322798545
YBL107C							0.47147631940764145	
YBR002C		-0.6615845065503025	-0.8230145021046886	-0.593571239267044	-1.106140782082075	-0.5391321432052154	0.648243849115457	
YBR003W		-0.36173947008073604					-0.7533617880332695	
YBR004C			0.417011846561709		0.5700503970599489		0.5128023784038236	0.569529542296577
YBR005W			-0.7658030527274551		-1.161625724871545	-1.723342625997605		
YBR006W							-0.9884479774485111	
YBR007C		0.6167544233980125	0.551208548861134	0.5990545592873224	0.7788887073621471			1.21434425427508
YBR008C								-0.5287277208180415
YBR009C		-0.8454405534679094	-0.6303106093219041		-0.6923966638202035			
YBR010W		-0.7008060199286885	-0.6484392905674025		-0.7206293384527416			
YBR011C								-0.481401631608421
YBR013C		0.621895492543732	0.538078625659858					
YBR015C								-0.50477714398229
YBR016W	-0.7363591339760145	-0.77638346543012	-0.9247885287897745	-0.5043288730081965	-0.931356415352403	-1.1796355709050848	-0.462583582103682	-0.629862392657602
YBR019C					0.5768775323749256		0.950699283532531	
YBR020W					0.7697850986332806		1.28463483010137	
YBR023C		0.635447012673539	0.5461468996092034		0.756064816617774	0.6027361185904234		
YBR024W								-0.46073964671779
YBR025C							0.7989806213601915	
YBR026C		-0.6140249179315049						-1.16301603738567
YBR029C						1.257449190025965		
YBR031W		0.652419427418968		0.471884668442982		0.6185799366891696	0.5604800371068075	-0.613366659312842
YBR033W			0.612997166162373		1.0643075093528798			
YBR035C						-0.8585109579173975		
YBR037C					-0.5202694028698255	-0.6430781780959449	-0.7532753404074415	
YBR039W						0.7104736970115448		
YBR041W					0.3657717195717945		-0.445230987585658	
YBR043C							0.7381476543619991	0.40195556585681647
YBR045C			0.9683750262531277	1.18305328672645	0.8218985801755749		1.17936863867971	
YBR046C			0.873415135766314			-1.1958461829122	0.7333233738722725	-0.937434328006288
YBR047W	0.7462487679197656		0.7991181372252931			-1.183413336624065	0.7138905368824024	
YBR048W					-0.7120567166612726		1.03135526015818	
YBR049C						0.4466474764034705		
YBR052C		-0.592166761851928						
YBR053C								-0.5959207500071475
YBR054W							1.2249216638114802	
YBR055C					0.40852804997576103			
YBR056W			1.0891745725278277		0.5261628684222035		-0.5935732545517121	-0.393685106743497
YBR057C			-0.5374485226706099		-0.627518583692119	-0.426888131992733		
YBR058C		0.3548220582023015						
YBR058C-A					-0.9255758376214569			
YBR059C		0.4839684298862835	0.611862524903383		0.8963798929129575			
YBR061C			-0.49841390403033403	-0.4549909293789235	-0.5253612107044014			
YBR062C					-0.652506472768466			-0.45153457659982943
YBR063C		0.482486432330702	0.7345767296292565	0.4415545042037485	0.7725566672279656		0.4248323374854065	
YBR065C							0.4126481173937	
YBR066C					-0.737874134152767	-0.82535056932394		
YBR067C		-0.6227916953787431					1.613523024146855	
YBR068C		0.5462807233483484		0.408147105774868		-0.8051792076901501	0.6138516705812449	
YBR069C								0.9379892137879684
YBR071W			0.6878993974942624		0.7577906546092571	0.735117293826455		
YBR072W							-0.560572595285945	-1.890366157382285
YBR073W					0.35982625623479403	0.916010874766402	-0.473845978312735	
YBR076C-A								-0.41253361562249047
YBR077C						-0.47688835322992995		
YBR078W					0.524179999655082	0.745149727143623		
YBR080C							-0.515147777804034	0.7049490460133031
YBR081C			0.6835955801153544		0.870848602098362			
YBR083W						-0.7166542327816765	-0.8194609404348525	-0.4548697182159075
YBR084C-A							1.1751595119791398	
YBR084W						0.534500283594917		1.268972638837865
YBR085C-A								-0.37379918414053304
YBR086C								-0.886223729215849
YBR087W					-0.5868057079128515			
YBR089C-A		-0.523231861361156			-0.702387816031792			-0.567360695999249
YBR091C	-0.834756914749327	-0.8275802268914556	-1.0071352618325036		-1.42654188854455		-1.0147552003393634	
YBR092C		0.6616898086203				1.0722298009655051		
YBR093C	0.9089536325316615	0.8027729600424476	0.683625562528437	0.8875812275630164	1.8584607381678953	1.004963133618082		
YBR094W					0.39679891740809203	0.5300006047302445		
YBR097W		0.5724242230102801	0.9851917505839171	0.531485917180201	0.9335685007324289	0.5174141965007605		
YBR098W		0.4656214224021345	0.49652606973907254		0.5741144890157175	0.6215838443591881		
YBR101C							0.3952306014144035	0.43417519356509593
YBR102C					0.49129105895870046			
YBR103W						-0.4927783492418849		
YBR104W	1.066662282182706					-0.843528432953156		1.33172852495626
YBR105C		-1.2591190949787252	-0.965655798889572		0.6857743480756275	-1.1392857303059598	0.8701096062574575	1.2136201214057052
YBR106W		-0.454880609666398	-0.5777055723706206		-1.16166870903606		0.545694566669205	0.5075885402099416
YBR107C		-0.5100828474385285				-0.5217717242267095		0.6544942674367575
YBR108W					0.9405247068785014		-0.39954800469162	
YBR109C						-0.46665426561578005		-0.5383503023072955
YBR111C						-0.9066446166474326		-0.46449150485634
YBR111W-A						-0.531751069698239	0.5817043829799815	
YBR112C	0.695310871865515				0.5285060804426549	0.6319351899709336		
YBR114W					0.5109694999263235			-0.554312874614294
YBR115C	0.865912822119409							
YBR117C			0.7117731695375875		0.881914477439935		-0.417732797683505	-1.253758098007165
YBR118W						0.6563540248565165		-0.33742964892308147
YBR119W							-0.5246905269487725	
YBR120C						0.5393476077465555	-0.427926707553166	
YBR121C						0.5325789607922156		
YBR122C			-0.425033596996529		-0.530988283425641		-0.5090550030217386	
YBR125C		-0.7490950933785225	-0.5461338205999384	-0.4396144415880554				
YBR126C							-0.555989986523683	-0.734557991237246
YBR127C							0.6550871043833411	-0.8043705474766345
YBR128C		-0.8149594981384909				-0.7042040501644848	-0.522151117434713	-0.5846844193058955
YBR130C								1.362737093499625
YBR131W					0.4232367461182535			0.780196434450678
YBR133C							-0.465564105869407	
YBR135W		-0.6996324489974145	-0.7365440980177564	-0.576022606639131	-1.0281156428408			
YBR136W	0.706659341740701	0.6771103795646605	0.8664444723626095		1.07674968099426	0.7086980777536169		
YBR137W					-0.6078591694691531			
YBR138C							-0.7061421999704252	
YBR139W					0.791311791979404			-0.7790979182356266
YBR140C	0.9307011602382421	0.740092760222003	1.11278815889273	0.6517329614808924	1.363333496247825	0.7503595793158264	0.5155415453138165	-0.493051477498462
YBR141C		-0.43397723150217704	-0.474928595041356		-0.6384204699487726	-0.47691499090597755		
YBR142W						0.46536575189879853		
YBR145W	0.68297814942809					-1.829732483702335		
YBR146W							-0.6520569338751685	
YBR147W						-1.7276259847331952		-0.5655501588560294
YBR148W			0.9742688618786836	1.0634089348646372				
YBR149W								-0.4961769938693845
YBR150C		0.51155705111229	0.6085077937220785		0.7049280431094075		0.5086455772449525	
YBR152W							-0.5013367646149595	
YBR154C			-0.5514348970032019		-0.7092520447469204			
YBR155W			-0.39674298228101		-0.4887533495896995		0.6506040192565334	
YBR156C					0.697445635830293	0.719963658291507		0.9295867145591186
YBR157C						-0.6874654515146155		
YBR158W		-0.4812263698219045						
YBR159W					-0.5116528702126311			
YBR161W						0.458855309853208		
YBR162C				0.5782731577595365	0.9112043918086884			
YBR162W-A			-0.6291156333790595		-1.035604031173524			
YBR163W		0.469688147183078	0.5407960607955106	0.4533997210823105	0.589743228617033	0.4002467848006375		
YBR165W			-0.382634544699385					
YBR166C						-0.8448994509328605		0.7637236436480745
YBR167C					-0.550174475029243			
YBR169C					1.188271548763		-0.418249699393345	-0.8284807717042351
YBR171W					-0.765898500493014			
YBR172C					0.3843316060441685	0.4746762849282795		
YBR173C					-0.38151336128013347		-0.4021575498931545	
YBR176W						-0.552321659302617		
YBR177C							-0.9904201772047145	
YBR179C		0.464475410045882	0.38081005711115146		0.438395733216327			
YBR181C							1.301041066334995	
YBR182C			1.1129000924153352		1.340618513634995	1.0040039277403086		0.755543668444272
YBR183W								0.5503097207363996
YBR185C						0.425219709266164	-0.58154571004656	0.6863198091711755
YBR186W							-0.56611921255145	
YBR187W			-0.5156032000614394		-0.8732281958122006			
YBR188C					-0.7630153301253685	-0.593593523347494		
YBR189W					-0.6945094965428206		1.300223286204385	-0.83941953544237
YBR191W							1.662955904272255	-0.7158246716457425
YBR196C		0.49878413065613403	0.396405903403078					-1.45472902682785
YBR201W					-0.8621928792310399			
YBR202W			0.4866696521763645		0.46872105138511505			
YBR203W			1.1041580763734962		1.235270164972245	0.5653929333170309		
YBR204C							-0.35636240301575606	
YBR205W			-0.382218557120913	-0.33800726963105	-0.4934354078165555		-0.554789888113416	
YBR207W							-0.7613145298377395	0.7337305312214821
YBR208C		2.12793887486168	1.79442174768677	1.17541635838309	0.780614696869367			
YBR210W					-0.5134908730748755			
YBR211C					-0.461454348328459			0.5169041058499566
YBR212W							0.717402823766453	-0.8142970194771011
YBR214W					1.030687234646185			-1.07452315195515
YBR216C					0.4938891712051374		-0.47950451994559595	
YBR218C								-0.3409136314605185
YBR220C		-0.42105629538043454	-0.537199954182491	-0.5506501692242874	-0.581734964574402			
YBR222C			0.49696136021084947		1.0184536552729564			-0.4397962899062434
YBR223C					0.825976943451005			
YBR225W		0.5431982078189319	0.5435877307346895		0.9022469162431734			-0.6615949629747745
YBR229C					0.7431493267598999			-0.550796297538346
YBR230C		-0.6380975022884745						-0.3936862478621545
YBR230W-A	-1.30722992723129	-1.57266237709282	-0.8148787745009429		-1.13685984020338	-0.532527956950243		-1.2484457351319351
YBR231C		-0.47218574122686696	-0.5127336058430896		-0.7883163770407866		-0.43252754555622797	
YBR233W-A			-0.7242488428935865		-1.1903587687921449			
YBR234C							-0.6554276198443505	
YBR235W			0.5780645877263204		0.7904697675488375			
YBR236C						-0.4543907535263375		
YBR237W			0.3520643071996865		0.4854384789806321			
YBR238C					0.663707918438575		0.835035696078323	1.120665599624405
YBR241C			0.6399106821931906		0.7597151298425804		-0.40423654676788	-1.154675659831355
YBR242W					-0.514704919786999			
YBR243C		-0.39760000110382204						
YBR244W			-0.8063588050651386					
YBR245C	0.7469976073634879					0.7240498230203449		
YBR246W			-0.562860660403874	-0.40100148474732455	-0.5756085900383899			
YBR247C							0.5658752675267424	
YBR248C						-1.049682749905103	0.622018940935231	0.788145902957599
YBR249C							0.8851967315695315	
YBR251W		-0.5338170975122695	-0.598062802797057	-0.502224652934357	-0.5579182365836655		-0.4776919290785855	
YBR252W		-0.7217240302418055	-0.8241648781939616		-1.07046687521288	-0.4449220783267785		0.8566708979759641
YBR253W		-0.6006035447648761	-0.5269018455467245		-0.810286748766678	-0.7553398762994115		
YBR254C			-0.8302539948064376		-0.7512636762835836	-0.637430615401537		0.9257669330420044
YBR255C-A							0.5186392253254826	-0.68003329240355
YBR256C						-1.743580569392965		
YBR258C			-0.7587246292448716					
YBR259W					0.5528414097421339			
YBR261C		-0.3279386706992	-0.6940675111878021	-0.5922982452833074	-0.7173015777694854	-0.44843579210870255		
YBR262C		-0.6585591385428905	-0.779859157733714		-1.0478687358529601	-1.255054431169285		
YBR263W							0.33507409780309305	-0.36419531702350305
YBR264C		-1.13264623496584	-1.003828369423737	-0.673520940289718	-1.0867695727897	-0.7712496298856395	-0.6071953045246545	-0.5933347029718005
YBR265W		-0.543415913272438	-0.6219403996355469	-0.44869353523368205	-0.779049189411609			-0.5186194988430941
YBR267W					-0.4805628477367775			
YBR268W		-0.8106730159333979	-0.990738405576659	-0.5557087900026589	-0.916527049514742	-0.7115865190984179		
YBR269C		-0.7357537115883165			-0.7559591101965385	-1.2060526813623		-0.42487986148475754
YBR271W			-0.46029699641659055		-0.4921171901146315			
YBR273C		-0.365922341508411	-0.4588529274954105	-0.4605126963107965	-0.361308619135859	-0.43368244618035945		
YBR275C	0.9495136562378959				0.744030539354428	0.7164009110199765	0.5872101662537565	0.565279215979249
YBR276C					0.4985988906407765	0.461782951038631		
YBR278W					-0.745929064666248	-0.607782383898727	0.554982653613834	
YBR280C								-0.8706686132495125
YBR281C			0.3963466618938245		0.614899561326372			
YBR282W			-0.5243980715237446		-0.653446579964537			
YBR286W								-0.845034180492561
YBR287W		0.783875946256565	0.482347624962321	0.4039899192185575	0.5189671698467135			-0.4362528518176435
YBR288C						0.472901563496243		0.53760316078316
YBR290W					-0.5023625449400935			
YBR291C			-0.6032213987382915		-0.748842024631722	0.8059370731908965		
YBR293W							-0.46599708460695655	
YBR294W		0.7007622024392335	0.4710161639089979		0.8045917952055139	-1.25413337774848		-1.1416965464278501
YBR295W			1.098607394898918		1.44143969987201			0.549109738208819
YBR298C		-0.6022912639987654						
YCL001W					-0.5776688316368666			
YCL004W		0.3977433009379985	0.389182837057119		0.3575971831648425	0.5710604722058701		
YCL005W		-0.5268671342377731	-0.542598714421489		-0.5048588274109695	-0.6356224422478316	-0.6960479015510321	
YCL005W-A	-0.7881436937909709	-1.0595898140278464	-0.9433586809215674	-0.902247755188768	-1.0460952648542996	-1.04155367328012		
YCL008C								-0.836480665210611
YCL009C								-0.5397792741296965
YCL010C				-0.356831887763016				
YCL011C			-0.4226673065383405		-0.5977344494633685			-0.33761069274516553
YCL012C								-1.3453783354391549
YCL014W			0.7537733514806805		1.1216254806704051	0.9293750600555035		
YCL017C								-0.35720371123327
YCL021W-A								-1.0574294259672554
YCL024W	0.846689774148438				0.5216917227758955	1.0856711799900771		0.6715598390173061
YCL025C		0.9673007236405654	0.8950302955000624	0.6144180258153951	0.556231743005962	1.0217204263211759		1.12729173545431
YCL027W	-1.041618780639974		-0.623093216479886	-0.577875277938392	-0.6915386051369554	-1.294220816963965	-0.9217954028190669	
YCL030C	1.1481235727534351					-1.125060180602535		
YCL031C			-0.4054135765418075		-0.459466161417564			
YCL032W							-0.5685179503023046	
YCL033C		-0.974316453492603			-0.9439660476442631	-0.8482998864434266		-0.912318961953798
YCL034W			-0.63000804142162		-0.7306457912722101	-0.575104462176878	-0.414124762165883	-0.5700843839765355
YCL035C								-0.6340886050387615
YCL036W		-0.6194893957918794	-0.5819123657349116		-0.9700248205038895			
YCL038C			0.8092435842537284		0.8293273883299335		-0.513905391677663	
YCL039W					0.495428125113106			
YCL040W			1.22446039572108	0.6691793572271565	0.8903177885957231		-0.5768947760728775	
YCL043C								-0.3679770505569255
YCL045C					0.49257176826409943			0.404731207692289
YCL047C					-0.5376559154523375	-0.579429374013448		0.866335975289549
YCL049C						-0.5726766223674344		
YCL050C							0.7168728760765475	
YCL052C			-0.3875450546514825			-0.5926678925380935		-0.325810190069626
YCL054W						0.5158042743494116		
YCL055W					-0.590027255193287		-1.137112167500695	
YCL056C	-0.6362308086764874	-0.4874851914092395				-0.480127270407		
YCL057C-A		-0.824535105962845	-0.688244682938165		-0.5461973745392225			-0.5945205246351165
YCL057W		-0.3466867408859915					-0.4292172688206355	
YCL058C			-0.534617889656372					
YCL059C			-0.474957630678442		-0.6977953846690155			
YCL061C	0.8060009372269991				0.7447689662694724	0.873430306622028		
YCL064C				0.594060062223858	0.806828208266843	-1.44390802391469		-2.1541102373510204
YCR002C								1.047838876736345
YCR003W					-0.568104010633687		-1.0614254227919298	1.093163601451535
YCR004C		-1.006940583560487		-0.4326923727401455	-0.4120219608505765			-0.8278205726226671
YCR005C		0.912467633628776	1.33218287104306	0.483810231996949	0.8238491060410025		-0.45573152088964053	0.722699803444571
YCR008W					0.580723531625041	0.4958048401605195		
YCR011C			0.6100500013704366		0.5520119126148825			-0.3554171338488435
YCR012W							0.49996141226915847	-1.84013372569596
YCR014C					0.5644230771042449		0.42063419582811556	
YCR016W								0.6598890240729021
YCR018C					-0.5634927226641315			0.9691977265557141
YCR020C					0.612369713598623			
YCR020C-A		-0.7052280437615599	-0.8259695603393955	-0.6799572317370475	-1.22563569840668	-0.9559466334847464	0.7144287609731439	
YCR020W-B		-0.753553933953742	-0.7526836626853046		-1.0775040225887549	-0.932629833871357		
YCR021C			-1.132404348560635	-1.6128916527628951		-1.513283604708145		-0.621937477267837
YCR023C						-0.754142093474649	-0.931590234989503	-1.0598938001292102
YCR024C					0.49607658778098496		-0.8063509157380535	
YCR024C-A					0.5610319030097125		-0.5805815883495651	-0.7266047568026985
YCR024C-B			0.7538832354022206	0.587257447611554	0.9242941369668075	0.7484293618222756	-0.5796551694729755	-0.710015011344961
YCR028C-A							0.416554190506397	
YCR030C					0.8255828886059369			-0.49477710308187295
YCR031C					-0.8956217081027995		0.6802465378641135	-0.501670866218401
YCR032W			0.7745290356087989		0.9122116702980398			
YCR033W					0.7093401247381741	0.6012423576329451		
YCR034W						0.8544360095336071		0.6616814695986706
YCR035C					-0.606402610665967			
YCR042C					0.564227212724341			0.384074382526804
YCR043C								0.7903566216021845
YCR044C							-0.83937644060168	0.7255938443090071
YCR045C							0.7812480027746951	
YCR046C		-0.6807202470329575	-0.7007429391688784	-0.451402837496254	-0.8158489869063694			
YCR047C		-0.746673546889348	-1.0560263664012601	-0.7692773190236389	-1.2568033393763098	-0.6883957806804205		
YCR048W						-0.9425506482056876		
YCR051W		-0.5283545458102941	-0.8327722585921794	-0.6252663614026395	-0.7371054384977129			-0.4812682743133525
YCR053W							0.46067437496182295	
YCR054C								0.7072270861513095
YCR057C							0.811276568031184	0.4893601597426125
YCR059C			-0.46427704284722654		-0.754290465771457	-0.7497915285145496		
YCR060W			-0.6898777075668645		-0.8761443753222944			
YCR061W								-0.7808224506503335
YCR065W					1.0116618294465831	0.7343431712202251		
YCR067C					0.48313008484222597			
YCR069W					0.45340814098218996			-0.6575154330622021
YCR073C					0.5310676094910984			0.656294357186187
YCR073W-A		-0.6228598394515825	-0.6791515742289485	-0.5278663110699665	-0.5797036254111545	-0.6663639858654691		-0.37874221935656693
YCR075C		-0.8998794306773226	-0.6408680559183715		-0.991667461671647	-0.8830956950765735		
YCR075W-A		-0.6594652428944865	-0.6306829398017615		-0.7026200886230349			
YCR076C		-0.571960826943768	-0.5308783743620245		-0.7524839392113025			-0.7376456698271654
YCR077C					0.5164528445894865	0.562107854290219	-0.3335035267478095	
YCR079W		-0.415215603220398				-0.49956545331401103	-0.43892951774726796	-0.364008147238331
YCR081W			0.791663200049776		1.1677071634342102			
YCR083W	-0.8011396639649679	-0.8916921261503841		-0.8407974259886295	-0.7921534823557175	-0.7240530585522039	0.4442701441241784	-1.08666584331777
YCR084C						0.659954810296213		
YCR086W					-0.5106359778459555			
YCR088W							-0.7315102217955021	
YCR089W	0.943471926447255	0.6442823901573684	0.6969392506447211	0.664334016291845	0.8397808152073161			
YCR090C			-0.802087285686016		-0.9403661251157941	-0.596469425595085		
YCR091W					0.9037325416761876			-0.9912290014868209
YCR093W					1.065659852260255	0.9114849383710495		-0.431849936291061
YCR105W								-0.6182660289630706
YCR106W					0.771649879009006		-0.6196061595521105	
YCR107W	0.7049862930878295	0.538242850377045	0.711396301790149	0.6639468867966716	0.7145995693304266		-0.574380544396851	-0.892638508051598
YDL003W						1.15903398321051		
YDL004W		-0.8206248887215954						
YDL006W					-0.4603341968728045		0.8055064642271215	
YDL007W				-0.48163277266052607	-0.4637881213556045			
YDL008W			-0.6534980716498584		-0.8976551155248975			
YDL009C		0.7711304296529701	0.5887603597897659	1.22033225841689	0.609465451828504	0.8240889743376525		0.42301460160413445
YDL012C			-0.540595862887717		-0.5634154119284525	-0.49981500380154753		
YDL013W					-0.30742686400332353			
YDL014W					-0.49055033471182896			
YDL016C				0.5463696615889075				
YDL017W								0.9947992915840771
YDL018C							-0.5303777284592375	
