	Tneg1	T45	T60	T90	T180	T300	Galactose.minusLys	Galactose.plusLys
YDR264C		0.544854140388759	0.43732697390721853			-1.3769927152199948		
YDR266C		0.35252380496794555	0.30382563202450696	0.312370313480015	0.472512176658889		1.072367931752685	0.594697449314917
YDR267C	-0.41557778697665293	-0.3458766856313645	-0.4115232369331655		-0.5207824343036345			
YDR268W								1.1428880280148999
YDR270W			0.6689066753330479			-2.88869467155879	0.6775354105552386	0.6391064886011311
YDR272W					-0.606897217588918		-0.8852344326322745	-0.4054592025525195
YDR273W				0.558430802733465			-0.5775219333692265	-0.8349527551586186
YDR274C		-0.5772739175037285	-0.4896384897968765		-0.39498573006124005	-1.0705969437732201		
YDR276C							0.7245792493872629	
YDR277C		0.766287376590767	0.6806100985538059				0.9389833648662245	1.057472849819985
YDR279W							-0.47539888314151846	
YDR280W			-0.277977107354333		-0.6338479832675545		0.959739706485186	0.9997099078188956
YDR283C			0.5252457686440185	0.493230444160039	1.0201346068749495		-0.37945205514151403	-0.830372018382909
YDR284C		-0.5580711028877514	-0.6239284688039515				-0.6688470671019824	-0.5629323722990085
YDR285W	0.7513297797504315	1.010587888434058	1.112751798638235	1.072001808286485	1.040197162390665	0.7331729586788871	-0.7940091307772915	
YDR286C		-1.0814240729836349	-0.9770422037390021	-0.7103684953023865	-0.912480173815815	-0.818700344132939		
YDR287W		-0.41257032901404905	-0.395983466341761	-0.5979762136334921	-0.42306446531806496			-0.4085396098213105
YDR288W		-0.39721199301468	-0.4152193807519665		-0.641221491598167		-0.381695111842672	
YDR293C		0.9539412919731847	0.8821237891584386	0.648395015127144	1.1933904869274299	0.8202368552600781	-0.8106888806088091	-1.011258811963435
YDR295C	0.8951989459210384	0.5985871888392725	0.7375628378608834	0.6100360408864445	0.8787382654808045	0.833574025835442		
YDR296W		-0.5779516061642395	-0.540201706478848	-0.4366562224570525	-0.7602948778966455			
YDR297W	-0.762660810218909		-0.34403093653941347				0.5484107927661035	0.9422768341294079
YDR298C		-0.735958914092885	-0.7506148844407434	-0.5500243320585041	-0.4973006019474415			0.5156928061718455
YDR299W				0.2715022170252625			0.9740686833592695	0.7448117151472784
YDR300C							0.7263511753513195	0.9412504676966725
YDR301W	0.549014780964609	0.5454767230208505	0.4814036274258655	0.36157758704543946	0.708543349590939			
YDR302W	-0.7591733896404256	-0.7380609301870134	-0.702265503160661		-0.8383726700145354			0.7809168730984479
YDR303C		0.49033522202286095	0.481293786171473	0.478048823637265	0.809053763290608	0.7551577607216451	0.6268572473073675	
YDR304C		-0.8190523830814735	-0.765641740101594	-0.629588587988613	-0.8091502575615365			
YDR305C		-0.5821106169964541	-0.5919433869636095	-0.47519042922959254	-0.5594770431632615			
YDR306C			0.2811646475747705	0.33980014049209445	0.368670183403526		-0.90912629199151	-0.7672667169968064
YDR307W					0.342492353548015			
YDR308C					-0.6882282323497805			1.072268414324405
YDR309C	0.5895884411614656				0.5780161748706565		0.697876917897775	
YDR310C			0.409146395574244		0.5572769106104171			-0.8423932839235995
YDR311W							-0.45715368584237004	
YDR313C								-0.419812398394798
YDR314C		0.4039272173520325						
YDR316W			0.2596670116617485	0.34902812724003				0.4247632550228835
YDR317W		0.40371158552490605		0.495642490338566				
YDR318W		-0.39784941162582343						
YDR319C			0.28431983600376554					
YDR320C			0.25541419273517196		0.4630148251870395	0.8012257872491231	-0.43077788758707003	
YDR320C-A	-1.357553409036355	-1.8861515128882902	-1.69532635639107	-1.62325041965878	-1.72483118647534	-1.390293488863855	-0.8030166971860305	-1.12500555564433
YDR321W							0.659588571410943	0.604470196635012
YDR322C-A		-0.8818595462822914	-0.8014550952223995	-0.957806321022299	-1.30724753381123	-0.98786989517868		
YDR322W					-0.3367265641755115			0.7174941162517645
YDR324C							1.0121833506883946	
YDR326C			0.47764870714274		0.653230771904496		0.7538871470847816	0.9061687563266239
YDR327W		-0.6534505463910235	-0.6664835956664481		-0.969921951188078			
YDR328C	-0.5856541560596985	-1.04980825507929	-1.1339963812329699	-1.114998714783355	-1.47024440725647			
YDR329C			-0.4301863234491595		-0.39459673371369497		-0.9657527347286274	-0.9792118778907135
YDR330W							-1.0709048249247202	-1.1042926396393449
YDR332W				0.30699505809746197				
YDR333C		0.21153712144054598						
YDR334W		0.593620451097541	0.546438930818865	0.437053992460258	0.4518285897160255			
YDR335W	0.5449178227502834	0.47600473524074594	0.5209829916322075	0.3651472883253515	0.6397818234075785			-0.45598009092219555
YDR336W							-0.6191500566182315	
YDR337W		-0.516624335344548	-0.4746274190498575	-0.38600176783451845	-0.7478506852241085			
YDR338C								-0.5152496730890895
YDR339C			-0.422776792411483	-0.2979616508468455	-0.7385742413953605			0.7453315763228301
YDR341C							0.6809555715646175	
YDR345C							1.37735020157289	
YDR349C			0.267468595538076				0.440500804747778	
YDR350C		0.39385583526267454	0.335588927196943		0.3588888318952045			
YDR351W		0.40252260816411256	0.36810198383324844		0.4601425436620135			-0.5242879477844725
YDR353W			-0.28374818299174354				1.023017158327265	0.8833724231330291
YDR356W			0.654472422644607	0.6457186323719726	0.8087213697500255		-0.4555237753820095	-0.5983186362010351
YDR357C		-0.6534581185361661	-0.617252333352171	-0.632209548046368	-0.880993131443472		0.4646229940844185	
YDR358W							-1.1722998871345	-1.048453030369555
YDR359C		0.728783095661623	0.7966825716858416	0.493741394793547	0.709059625122223		0.6507348896123966	
YDR361C					-0.5113132663575655			
YDR363W		0.33802347323079246	0.309882095285718		0.35318771311178004		-0.507201429075259	-0.6111498362768994
YDR363W-A					-0.594486796191029			
YDR365C		0.35980051429353	0.4959279783106455	0.49745150335639754	0.407237094993061		0.6816698703991044	
YDR367W		-0.7563272469364926	-0.663534429814429	-0.4595920535667175	-0.373596899268899			
YDR368W	-0.7505895946604946	-0.533161572039847	-0.5547989691844895	-0.4504111714101744	-0.4566582270596995		-0.6518024516428095	
YDR373W		-0.5319897391966545	-0.453009506115176		-0.4920004559386766		0.642720908090566	
YDR374W-A							-0.7819946065479435	
YDR375C	-0.40054432237018	-0.360605908148496	-0.358495468643614	-0.332635883713844	-0.39796425914922706	-0.7195595640475421		
YDR376W								0.546450797030682
YDR377W		-1.09312581712669	-1.078741211730095	-0.9350422417359341	-0.9861427571944421		0.3407285673949205	0.8070708340779065
YDR378C	-0.5657861608129184	-0.8318006847147115	-0.8080801976013674	-0.6777948973008656	-1.223728046451585			
YDR379W		0.29508379132476203	0.2843682750633415	0.2910010397517725	0.48962771310692255			
YDR380W		-0.602819407226429	-0.40431329083259054					-2.3897992897398606
YDR381C-A	-0.4904604661802395				-0.6948189732167599	-0.9513414025377869	-0.7364237685705605	-0.6435347175215385
YDR381W								-0.394699188093938
YDR382W		-0.6752360853969359	-0.7633271518972715	-0.5995127281825775	-0.8583663830823139		1.026864065783885	
YDR383C		0.8459846215153284	0.9897250558090225	1.12479963634243	0.7972990039062029			
YDR384C						-0.9457884592066881	-0.933267168359849	-0.835472504112555
YDR385W	1.28939143915251	1.5402811936540999	1.60882292235844	1.53794071398537	1.5364995872131049	1.298993170739855		
YDR386W			0.288502964923267		0.43662381655371096			
YDR387C		0.35196440288957354	0.27550430793541203	0.2903718332540275	0.3963044478690505			
YDR388W			-0.3539375071631755	-0.2934547402717575				
YDR389W		0.552691497594872	0.695117655317422	0.709940312367965	0.7509851260305074			
YDR390C							-0.5661809197893085	-0.471813358535187
YDR391C		0.9029420113499954	0.569280937746037	0.7880978720710539		0.664560421432282	0.4218231051244775	0.612914462176673
YDR392W		-0.37486612734276104		-0.399743050242538	-0.499601709437689			
YDR393W							-0.475163679139591	
YDR394W					-0.36333588185986204		-0.396029872731677	-0.437625119735651
YDR395W		0.38984932322304355	0.40264383547757754		0.44149928385950155		0.9862189648352114	0.7890693356392979
YDR396W	-0.7977656276109382	-1.0061844805063385	-1.086713664918455	-0.9652908110034071	-1.7870012797653199	-1.40183116825443		
YDR398W					-0.43490700022235		1.0907123962767602	0.9538858149756835
YDR399W					-0.630890065766712			
YDR400W		0.4470558906397245	0.6151390955149896	0.5147687086286445	0.7476299108043254	1.4723866833085402	0.5939016461490549	1.0250822480396935
YDR406W					0.535220606279164			
YDR407C					0.697619105566532			
YDR409W		0.3141925567659145	0.3839743394099595		0.49984340667555655			-0.54447670321092
YDR410C							0.8105452488317799	0.7760105261873249
YDR411C			-0.49414969493447103	-0.54452318175199	-0.5104445190916425			-0.45746567502794855
YDR414C					0.41109341487394446			
YDR415C	-0.3702690629524345	-0.305863415056894	-0.43201028479683695	-0.413814271772307	-0.4630601043615825			0.7399929499694575
YDR418W		0.46419593450163044	0.5824197591548546	0.6629432188639295		0.6543246939840806	1.820394064280345	0.7074894786708421
YDR420W	0.7023212429867556	0.8377773581530564	0.9819799876053625	0.805744598087887	1.14036300495436		-0.438078491430401	-1.08284536864433
YDR421W			0.2251414146122535		0.5592181555855305			
YDR422C			0.4934057259373995		0.776746099375071		-0.30574808870220754	-0.8100200200676845
YDR423C								0.5061938579161995
YDR424C		-1.211969678083835	-1.057909266656245	-0.9975157482001744	-1.091457408107195			
YDR425W					0.604569867104206		-0.7075322226287115	-0.7319378028791049
YDR427W						0.8524828898012815		
YDR429C		-0.3135340023108535	-0.258703150752692		-0.5710634902221845			
YDR430C			0.37709711585069894	0.3070482575993605	0.3704367552663625			-0.3882995269163045
YDR432W			-0.46300634957977094	-0.5387177642855115				
YDR434W			-0.22164618663429397					
YDR435C		0.36899297865649094					-0.438741095257212	
YDR436W							-0.561076706055786	-0.5146101543667695
YDR438W			0.3768383683549865	0.291387020593604	0.39064424707023804			
YDR439W				0.2811605262172295	0.4131083078438655			
YDR440W		-0.5915392266539894						
YDR441C			0.3080517508489405					
YDR443C					0.755773508027985			
YDR444W							0.6732475112052989	0.8327310791388571
YDR447C					-0.5823631586710725		1.627986408983425	0.7998016213467314
YDR448W								0.607001409113674
YDR449C							1.42405231278968	
YDR450W		-0.4780333010678455	-0.49358657384544646		-0.6572805191764741		0.7517587601673534	
YDR451C	-0.6162117682779555		-0.5523973255764185					-0.7356078418217264
YDR452W							-0.7572641924824741	-0.981683440022926
YDR453C						-1.18629838824699		
YDR454C		-0.463874424688295	-0.5251401629754096	-0.4033971093511655	-0.6495830495861505			0.396051974962942
YDR456W	0.6880938879418551							
YDR457W	0.6351407202124855	0.5612906775279236	0.631047160158274	0.543150818717427	0.839249975444271			-0.692690677423087
YDR458C		0.275494206716412	0.379523070279186	0.30473991167379655	0.5208215758940644		-0.62603859392163	-0.8566413036045186
YDR459C			-0.2888430831014285			-0.831911499643482		
YDR460W							-0.370527389805033	
YDR461W	-1.13975172037527	-1.20268467827976	-1.3200562671600502	-1.223780829010205	-1.24863483077926	-1.646926240904735	0.42696135669770796	
YDR462W					-0.3469843907925325		-0.6455561004736319	-0.4378178355410435
YDR463W				-0.2453913129509545				
YDR464W	1.0042693138216159	0.572665373520183	0.8408912590923914	0.6558949020679136	0.959999066585696			-0.612565528912048
YDR465C		-0.3158294292655825	-0.33374114371847696		-0.784912489509909		1.21424153415583	1.2404190694285049
YDR466W							-0.4614271497023785	-0.7296907194846295
YDR468C			-0.36944513583509947		-0.5273762793720556		-0.347652558020822	
YDR469W				-0.354895828276261	-0.478801471677348			
YDR470C		-0.4317211808096795					-1.2806083652797948	-1.715756833889285
YDR471W		-0.41728997489722996	-0.45196524133412047	-0.354354179741486	-0.7250809199735826		1.6629772875699698	
YDR473C	0.511391585084896		0.35677478275204155	0.4097051532098295	0.3087145113156875		-0.3957138937737855	
YDR475C							0.29635928909664955	
YDR476C		0.565983291769106	0.5410803288658981	0.45762742319399397			0.31495023100322095	
YDR477W								-0.669452922567439
YDR479C							-0.430985432868383	-0.5254131938699715
YDR480W								-0.8057998524201025
YDR481C		0.501273867246085			0.517439283035109			
YDR482C	-0.6284516960059915		-0.46385605293443305		-0.891596907734334			
YDR485C	0.5324336094935729	0.30212214959865746	0.490897368961718	0.4144886531599915	0.479670664824693			-0.479762455677741
YDR486C							-0.3841445520518315	
YDR488C		-0.46723695189138753	-0.36856873436412796					
YDR489W	0.44515638295792853	0.377684630308665						
YDR490C		0.44811008110934053	0.47537123583951946	0.438607467285893	0.5368683730835504		-0.5330637338261025	-0.599739722392729
YDR492W		0.462205960367796	0.515054642101811	0.7897095640344376			-0.38035345448838254	
YDR493W			-0.351671293568058		-0.7278087514926544			
YDR494W			-0.34141396619352204		-0.5315073641992294		-0.3378881817724695	
YDR495C	0.6954912128633555	0.40046549936630904	0.5013520698434266		0.7330246234917169			
YDR496C		0.3919952483969955	0.385733235462925	0.37601308067925443			0.831335628751622	0.621239598639633
YDR497C	-1.203458455777775	-0.903487546691116	-1.2685020457626952	-1.14074916138146	-0.4433652751779315			
YDR498C			-0.3889930382749145				-0.9619602737367692	-0.7802283689020351
YDR500C		-0.556337708630192	-0.47646459325089596	-0.517099094557399	-0.718377263142079		0.723349404615726	
YDR501W			0.381331058615873		0.6014381402026139			
YDR502C	-1.76902390939766	-0.902754541881859	-1.24141165792199	-1.110087111674675			0.5835095347553285	1.1036313116938552
YDR503C		-0.5892750854206564	-0.4877456080363589					
YDR504C	0.9841637501758671		0.43523054026251606		0.5368280578052524		0.40019128229180206	
YDR505C					0.744171097521834		0.544284869417011	0.45638469280783545
YDR506C				-0.35650772031961897			-0.5522375804709471	
YDR507C			0.5282101406496915	0.436312421510404	1.0437023162639099		0.5618220729611101	0.606921657463965
YDR508C							2.048067435850545	1.62395363244333
YDR510C-A	-0.9830953685137329	-1.157339995268225	-1.2678338534356848	-0.934235597800118	-1.3408320869492252			
YDR510W		-0.5209160905046805	-0.48446237397728303	-0.5514214830735535	-0.5872133946094935			
YDR512C		-0.6448077183255985	-0.641519761826266		-0.7716049023564275		-0.8091065086562854	-0.695896255135607
YDR513W		-0.471460353494738	-0.539329686115333	-0.45979390494521655	-0.4993478141797175		-0.6227669527687045	-0.7106937681934675
YDR514C		-0.3844325414775605	-0.49631848956566105	-0.47146166556298397	-0.710239158558557		0.7341961247332326	0.8617111608521624
YDR515W							0.4899749682097095	0.5415529518275011
YDR516C		-0.6524993444641575	-0.4314008710387575		-0.404644078055028			0.528955403223387
YDR517W								0.581507795026011
YDR518W			0.39111874424756654	0.40996390552396944	0.5061903714723706	1.38949975396696		
YDR519W		-0.612581417494964	-0.6056746368597381		-0.8032092816170404			-0.5406459999050546
YDR520C	0.525676053607361	0.475470702694302	0.3695444027803805	0.413868172114367	0.524629969803657			
YDR524C	0.5118633279680775	0.477685182358881	0.48270134734182		0.5387989678977281			
YDR524C-B	-1.0318750034548554	-0.5919467778799989	-0.7360598404821215	-0.73945935192267	-0.6821832174271896		1.7195412343572398	1.33902741038495
YDR524W-C		1.02676228989702	1.03588957631897	1.4253385594774348	1.20287843564376	1.012476497718779	1.84565001806841	1.64383996671053
YDR525W-A						-1.574766056323015		
YDR527W							0.840410134662317	0.777269657468018
YDR528W			0.477064998672064	0.4701615764413665	0.47645948421770956			
YDR529C		-1.12620455927597	-1.13887443626162	-1.021822183431077	-0.9863941638983605			
YDR530C							-0.35863954412829047	
YDR531W			-0.258452763793462				0.45716051921039397	
YDR533C	-0.731492255478887		-0.4032389247627125			-1.55076998150852		0.42368791020581154
YDR536W	-1.8624776530634102				0.543370620167143			0.5469276679311139
YDR539W			0.311911287290895	0.39577431615728204			0.45971401148540403	
YDR540C		0.83110222125701	0.9182984354392125	1.090672485711825	1.0305868641523421	1.136110806359015		0.9381587625153569
YDR541C	0.8537647720410771	0.5241685390403025	0.49376338295253097	0.62635248269036	0.651410569252285		1.10182901837879	1.222788385790645
YEL001C		-0.38224381463865154	-0.24986962397199747				0.6477449513133204	
YEL002C						0.6734648329126446		
YEL003W		-0.5953092128581156	-0.4373976042057725		-0.5564750262941787			
YEL004W	0.5761420157572681				0.506867207520146		-0.44292399610692795	
YEL005C							-0.8567879157559479	-0.8532425802677834
YEL006W							-0.33807587055167704	
YEL007W		0.8007946715971489	0.784102888190582	0.7116130997028021	0.6295190314655785	1.1579034353622548	0.9911221454882354	
YEL009C		0.679955480298907	0.601531567110567	0.581071727984465	0.5039161736775695		0.7221162818302109	0.572710922614682
YEL011W	-1.9492746758706048						-1.20147658066377	-1.1445195890135103
YEL012W			-0.7634803259857783	-0.7406213969804125	-0.613044041114293		-0.3597954325111755	
YEL013W			0.368603041036024		0.49793443880628147		-0.36236819085279054	-0.811775895021655
YEL015W		-0.3331036425301	-0.3416867515406105	-0.305950033826837				
YEL016C	-0.3745175395141585	-0.368549527987734	-0.30994642747840906		-0.39270804810135607			0.491676094375315
YEL017C-A	-1.1341387474295999	-1.1751461976387252	-1.29993001457562	-1.1172920151040426	-1.18513471865291	-2.29067548183084	1.3865558458705902	1.22636909838651
YEL017W	-0.728660597614495	-0.500525053649369	-0.47093095194010404	-0.418718295210767				1.062110595408345
YEL018W								0.9893279040211944
YEL020W-A							0.8149141431184406	1.34219796686489
YEL022W	0.860467714492847	0.5201507791431735	0.6443070044804691	0.5185727230947255	0.8039690440785205		0.562103770656516	
YEL024W	-0.6767053909274241	-0.9185301071271195	-1.0427422768237549	-1.0028770337151696	-0.9465021301257491			0.47112320451267903
YEL025C					0.583869042444442			
YEL026W							3.323797818736675	1.93369909961593
YEL027W		-0.49548777361783897	-0.5457220696938565	-0.5107739952022705	-0.5799290208341321			-0.7488614632264025
YEL029C		-0.404613586067503	-0.4395307843738535	-0.2910133240307565			0.992042107859088	1.1149228650674
YEL030W	0.4339019051034345	0.44096353549727196	0.517796313715024	0.42063835329852445			-1.263453275173005	-2.2247299427096596
YEL031W			0.545278835820216	0.475940853410945	0.5887130526335975		0.481210803936018	
YEL032W								0.542692540110074
YEL033W		-0.997484443479981	-0.6871101558911136	-0.5504667808484685	-0.8083423119249733		-0.534095304082185	-0.7813810327894836
YEL036C				-0.2788510690576655	-0.37813558531434804			
YEL037C					-0.3615774348858025			
YEL038W							0.4053912280411975	0.707375508863707
YEL040W		-0.43901174446341956	-0.494938624923133	-0.44340759077546443			0.5891692390413594	
YEL041W	-0.641738643188247	-0.5850038275410261	-0.4809447264879114					
YEL043W		0.4836476407282275	0.5295589133981045		0.6584986348619435			
YEL044W		-0.5202100582411204	-0.637156464214078	-0.43304695541578847	-0.9495702551146021	-1.1220395137565151	0.36735689841460106	0.6037898991481065
YEL046C							1.198642655414715	1.1810122785404
YEL047C	-0.657830355753168							
YEL048C		-0.4617760247420475			-0.4874678554566044	-0.9057345983570484		
YEL050C	-0.617195738106571	-0.3651944591854165	-0.41292694536933805	-0.3175059721831175	-0.6224841022276505			0.375253251912351
YEL051W		-0.411280226132614	-0.36942270476350897	-0.33909641410075253				
YEL052W		-0.269452153563403	-0.346556932276502	-0.44408352692157205				0.5692544104316816
YEL053C		0.4034513404489465	0.46914278463144754	0.4446224991901295	0.5642800764950645	0.650444537714773	0.840680183251596	1.07873505877967
YEL054C		0.532716374845567	0.5443615066518714	0.7661860274765794		0.8559921910752695	1.060551638028645	
YEL055C		0.436333350653248	0.433638340300685	0.39850287645417853	0.5433244241900306		0.474872041393534	0.8093216042612366
YEL056W		-0.2606651731618755		-0.2682405591098065				
YEL057C		0.452273339179329	0.485475613571443	0.5629857244744431				1.032945881300911
YEL058W							0.455289745318819	0.5836923544529045
YEL059C-A	-0.538227220538446	-0.6530174154014495	-0.6059737438994559	-0.5588721644756695				
YEL060C		1.3351886426166648	1.2792595401949851	1.07128199102852	1.1799506171848848			
YEL062W		0.42137748291871246	0.47671736113189656		0.6103663972008619			
YEL063C		0.42236666171515047					0.5857945547366334	0.6966442094394996
YEL065W						-2.70675829355987	-0.760029102423349	
YEL066W		-0.6197875077846025				-0.8455556717772525		
YEL067C	0.8707886218031855	0.5892768891231219	0.826924520213905	0.5536828242981344		-0.9305114516114821		
YEL068C	1.184710369906705	0.41360085459983653	0.6156269709358759	0.6424283916811779	0.4106350186390815			
YEL071W	1.322755596376875	1.0314583203878185	0.938919630720073	0.9663579554255289	0.728507446042264		1.22168972304507	0.9316836974651924
YEL072W					0.9488005257461949			0.806313604263035
YEL073C	-1.330785393091615	-0.81107084810446	-1.1429108563492552	-1.4843427512140352	-0.8863205985184446		0.7026765472737235	0.7080301890909275
YEL077C		0.925353903833739	0.9298432637351209	1.055565096690405	1.310490236045145			
YER001W							0.752338512072123	1.32424744704629
YER002W					-0.5271473808795755			
YER003C	-1.2590281284592848	-0.6141021487858914	-0.4470154534580679	-0.27425245312021296		1.7930033836120098		
YER004W							-0.7353935375696885	-1.3049644134776601
YER005W			0.226609970417244		0.3524049225042415			
YER006W							0.6386133494462465	
YER007W				0.38765773573002693				0.49983553947897746
YER008C	0.7625250879284635		0.6846938475665519	0.5656446998710221	1.106145706758575			
YER009W			-0.44673609526765		-0.6585196386635265		0.4559229418851995	
YER010C							-0.5925162645821589	-0.8762013362938169
YER012W						1.0009652768059274		
YER013W	0.4576744418480895	0.526505302444542	0.67682432226874	0.512609846115404	0.779135326096632			
YER014W	-0.967677891789628	-0.512027527111988	-0.543275389129204	-0.6613739214003536			-0.5072704987720229	-0.6483669083246231
YER015W	-0.6955305350795351							-1.228310962393595
YER016W	-0.5783273532648001	-0.6363926514074081	-0.5354693698499945	-0.551921754476364	-0.4514824654895885			0.555244670071973
YER018C		-0.45554702447616446	-0.5722289332803541	-0.34602848871316905	-0.5813622968055254	-0.9047459122036403		
YER019C-A	-0.671763464137378	-0.793285874520398	-0.8218583936471184	-0.711118342450132	-1.2158823378376402	-0.8013143353450081	-0.43149553400271845	
YER019W		-0.3410681395153995	-0.4629730170574585				-0.3443567560156495	
YER020W	-0.7144795386324195	0.3826068302960375				-0.642684224124791	-1.27854687881796	-1.60841814135771
YER021W							-0.5546122776255895	-0.4552162521119315
YER022W							-0.5483562663942261	
YER023W	-0.551365332787151	-1.03668298822092	-0.8465271926690215	-0.7193178006462515	-0.42911891443952255		-0.40711642715200147	-0.631601814575405
YER024W	2.054147566369335						-0.9757850365371306	-1.02714804509336
YER025W							0.5118012380508026	
YER026C	-1.0820817685582549	-1.2456643221644201	-1.3889216785045049	-1.2516766966760549	-1.03214625259342		-0.9276050788079595	
YER027C	-0.792204291356881	-0.273121075621436		-0.46743740249036847				
YER029C					-0.3567695707166365			
YER030W		-0.8423208603177305	-0.449658402238976	-0.4264870393914175	-0.480914140105108		-0.570389095624424	-0.48190387235784293
YER031C	-0.7104321713065989	-0.7709553597608094	-0.754418777797234	-0.7569588995754561	-0.8622472792138665			
YER032W					0.5400961658473635			
YER033C		0.7992516729157966	0.8325986233204969	0.560529356680217	1.223618560665075			
YER034W			0.326132525747416					
YER035W					-0.35115418375589996			
YER036C							1.0017632646050085	1.0119052104129236
YER037W			-0.6371137440623349				0.9194102988317039	0.7203635056462705
YER038C							0.549261917878725	0.963790361891456
YER040W		0.5042777643787919	0.41099414784019406		0.7471012556602881			
YER041W		0.28487673066872155			0.39716552279563144		-0.387253882241978	-0.6844685919172184
YER042W	-0.9865215637573305						-0.6863205804289025	
YER043C		-0.36595057437588996	-0.5027607907981995	-0.596532070716538			2.152170617428315	1.747590868808645
YER044C	-0.602353701717339		-0.4967943774604311				-0.6437082198900345	-0.8006778486481806
YER045C	0.7505655713185639	1.33392296703281	1.2251814388151998	1.0764099264969351	1.3125834248691302	0.8600105518063516	0.8890441366817239	
YER047C		0.46307965649721305	0.4247924457065015		0.582576491300092			-0.626898199994154
YER048C			-0.242915869737866					
YER048W-A	0.9906649355564451							0.48316917651976754
YER049W							1.90262346609929	1.4671148816940751
YER050C		-0.4362462220102855	-0.354932002230671		-0.7806929035737225			
YER051W							-0.3379456692307835	
YER052C						-1.5448422056745952	1.57647691479377	1.252816628919555
YER053C				0.43990895785376105			0.6912433206465121	1.331143662927885
YER055C			-0.5411313068932371	-0.7211859758765735	-0.6936728058189175		0.8563054320427871	0.9591926367015354
YER056C		0.2820835807150295					2.00867741874306	2.3212419597470753
YER056C-A							1.592710768580655	
YER057C					-0.4704942652817		0.5367679722625666	
YER059W		-0.45729049837264	-0.3265318024760745	-0.39271205746851845	-0.338679191539062			-0.528900661307537
YER060W		0.978597963527225	1.16515303956096	0.8762637522437904	1.049226306500565			
YER060W-A		0.7568138443702564	1.075491317412835		1.011155070744532			-0.8408831854392416
YER061C	-0.6639695179304035	0.4399805744380525	0.411998179305959					
YER062C				-0.3831227998686915	-0.8088250886956565	-1.54351583394262	2.79513355457044	2.0889681033353753
YER063W	-0.6149459374577645	-0.48168438907470645	-0.43968547636035293	-0.555129132588406	-0.442719315573838			
YER064C							0.8722708857784511	0.737268827273126
YER065C		-0.405268908023534		-0.322565663029926				0.709832101780359
YER069W						-2.236402056702585		0.4543653283115305
YER070W							0.921906694703301	
YER071C					-0.6550373590035325		0.6023656963123666	
YER072W							0.33961556344339894	
YER073W			-0.446518484403854	-0.9131284931435961		-2.551387850237445	1.570873459432225	0.6436562086807585
YER074W			-0.3910513383808035		-0.5594733149274116		1.658144223125625	
YER074W-A		-0.9013204531989911	-0.8456155138979606	-0.760508651658207	-1.0863488920143798			
YER075C			0.48688153647636656		0.617242936320975		0.418123267595215	0.6916402779803975
YER076C		-0.39405315950956743	-0.41606808910361903					
YER079W						-0.9987420643693163		-0.722006299153223
YER081W		1.2733943143840651	1.09506464216074	0.983635901503068			0.4397854789976825	
YER082C					-0.3474710884276735		0.4610671027988025	
YER083C		-0.2550891208121575			-0.356136141937374			
YER086W							0.9608008214102299	0.535839110280669
YER087C-B		-0.256471986454955				0.9111856348915806		
YER087W	-0.5282873816875465							
YER088C-A				0.49960814260958797				
YER091C		0.7803556502018401	0.609363648257335		0.920691978731969		0.4160203969446755	
YER092W							0.5890042104081195	0.9868488508331089
YER093C	0.5549104140722676	0.36745916829588604	0.49349144158792946	0.5463703589400539	0.6188968939553954		0.44333514788728945	0.601967058175005
YER093C-A							-0.43207176816736154	
YER094C					-0.7878609127748705			
YER095W	-0.9378274734204195				-0.41395857721928103			
YER098W		0.571821819904172	0.705282229250875	0.5448223052457939			0.5851614245644465	0.8826526952202325
YER099C	-0.5106213252447855	-0.40571703571560197	-0.46800734348299	-0.386931196032519	-0.717683212403299			
YER100W		-0.369170855744108	-0.25165802509178553					
YER101C							-0.8338024898397416	-0.965434753530737
YER102W			-0.5260658180101334		-0.7035921764222595		1.659442270602065	
YER103W		0.49520083391383996	0.753300847769469	0.6713008788701176	0.513621441202775		0.545229825293096	0.9737662206545481
YER104W		-0.4980176592342145	-0.352122742888739				-0.603918447758101	
YER105C			0.427503528673346		0.6196510866156766			
YER107C		-0.339578452659837	-0.44547006922647003	-0.2723895364409835	-0.47692231978147753			
YER110C		0.429794748481117	0.441701809884717	0.4527335637116505	0.4595536171254045			
YER111C	0.6744456577307295	0.5542303048031895	0.724128409486924	0.6186568621820034	1.20265452340598		-0.3890170138019975	-0.622704192693752
YER112W		-0.47265134384137997	-0.33794990958553					
YER113C							0.505684912212305	
YER115C						-0.5880974293280405		-0.955369310535811
YER116C					-0.4218802825899525		-0.5921152963568534	-0.7851571125799659
YER117W		-0.886292696885675	-0.8794935252946954	-0.674460513271863	-1.143470175480155		1.437706860447705	0.7154533672305425
YER118C						0.782138752548802		
YER119C		-0.9492834479347085	-0.7696031808126115	-0.673198747543184				-0.5125112505931155
YER120W		-0.4407169056720795	-0.366975004270072	-0.35046411001532246				-0.5198340097123311
YER122C		-0.25685708644876803	-0.239041030962883					
YER123W			0.38332393738227905		0.522481110403117			
YER124C	-0.8908490023439666	-0.4271229866673685	-0.5553690013859475	-0.5682544842580095		-2.017673233835005	1.630303621509135	1.9548663524304
YER125W			0.6451305421823685		0.9098446740566994		-0.518283826001182	-0.9279402151518079
YER126C		-0.38738686443548154	-0.384530528664282	-0.341895308664401	-0.9002563262334746		1.2206777058994551	
YER127W					-0.368756834728587		1.80377936878152	1.3733477884356349
